cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,alicloud_mapped_compliance_functions,alicloud_mapped_compliance_ids
alicloud,alicloud.RDS/PolarDB Restore.dr_security_restore_from_encrypted_backups_only,alicloud.RDS/PolarDB Restore.dr_security_restore_from_encrypted_backups_only,,dr,RDS/PolarDB Restore,alicloud.cloudsql.instance.automated_backups,"iso27001_2022_multi_cloud_A.8.13_0068;iso27001_2022_multi_cloud_A.8.13_0068,soc2_multi_cloud_cc_7_4_0018,soc2_multi_cloud_cc_7_5_0019;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_7_5_0019"
alicloud,alicloud.RDS/PolarDB Restore.dr_security_restore_roles_least_privilege,alicloud.RDS/PolarDB Restore.dr_security_restore_roles_least_privilege,,dr,RDS/PolarDB Restore,,
alicloud,alicloud.RDS/PolarDB Restore.dr_security_restore_cross_account_restore_blocked_by_policy,alicloud.RDS/PolarDB Restore.dr_security_restore_cross_account_restore_blocked_by_policy,,dr,RDS/PolarDB Restore,,
alicloud,alicloud.RDS/PolarDB Restore.dr_security_restore_logs_and_artifacts_encrypted,alicloud.RDS/PolarDB Restore.dr_security_restore_logs_and_artifacts_encrypted,,dr,RDS/PolarDB Restore,,
alicloud,alicloud.OOS (Operation Orchestration Service).dr_security_automation_execution_roles_least_privilege,alicloud.OOS (Operation Orchestration Service).dr_security_automation_execution_roles_least_privilege,,dr,OOS (Operation Orchestration Service),,
alicloud,alicloud.OOS (Operation Orchestration Service).dr_security_automation_artifacts_encrypted_and_private,alicloud.OOS (Operation Orchestration Service).dr_security_automation_artifacts_encrypted_and_private,,dr,OOS (Operation Orchestration Service),,
alicloud,alicloud.OOS (Operation Orchestration Service).dr_security_automation_change_audit_logging_enabled,alicloud.OOS (Operation Orchestration Service).dr_security_automation_change_audit_logging_enabled,,dr,OOS (Operation Orchestration Service),,
alicloud,alicloud.CloudMonitor (CMS).dr_security_monitoring_alerts_for_backup_failures_configured,alicloud.CloudMonitor (CMS).dr_security_monitoring_alerts_for_backup_failures_configured,,dr,CloudMonitor (CMS),alicloud.cloudfront.distributions_multiple_origin_failover_configured,iso27001_2022_multi_cloud_A.8.14_0069
alicloud,alicloud.CloudMonitor (CMS).dr_security_monitoring_alerts_for_replication_lag_configured,alicloud.CloudMonitor (CMS).dr_security_monitoring_alerts_for_replication_lag_configured,,dr,CloudMonitor (CMS),alicloud.defender.ensure_notify_alerts_severity_is_high,"iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.5.22_0019,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_4_0018;iso27001_2022_multi_cloud_A.5.22_0019;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018"
alicloud,alicloud.CloudMonitor (CMS).dr_security_monitoring_alerts_for_rpo_rto_breach_configured,alicloud.CloudMonitor (CMS).dr_security_monitoring_alerts_for_rpo_rto_breach_configured,,dr,CloudMonitor (CMS),,
alicloud,alicloud.CloudMonitor (CMS).dr_security_monitoring_alert_destinations_configured,alicloud.CloudMonitor (CMS).dr_security_monitoring_alert_destinations_configured,,dr,CloudMonitor (CMS),alicloud.monitor.alert_delete_sqlserver_fr,"iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.5.7_0039,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_2_1_0002,soc2_multi_cloud_cc_5_2_0008,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_4_0018,soc2_multi_cloud_cc_8_1_0020;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_8_1_0020"
alicloud,alicloud.OOS Runbooks.dr_security_runbook_storage_encrypted_and_private,alicloud.OOS Runbooks.dr_security_runbook_storage_encrypted_and_private,,dr,OOS Runbooks,alicloud.rds.storage.encrypted,"cisa_ce_v1_multi_cloud_Your_Data-2_0018;cisa_ce_v1_multi_cloud_Your_Data-2_0018,rbi_bank_multi_cloud_3.3_0016,rbi_bank_multi_cloud_8.1_0024,rbi_nbfc_multi_cloud_2.9_0013;rbi_bank_multi_cloud_3.3_0016;rbi_bank_multi_cloud_8.1_0024;rbi_nbfc_multi_cloud_2.9_0013"
alicloud,alicloud.OOS Runbooks.dr_security_runbook_change_audit_logging_enabled,alicloud.OOS Runbooks.dr_security_runbook_change_audit_logging_enabled,,dr,OOS Runbooks,alicloud.sls.cloudfw_rule_change_alerts,cis_alicloud_alicloud_2.11_0145
alicloud,alicloud.OOS Runbooks.dr_security_runbook_access_rbac_least_privilege,alicloud.OOS Runbooks.dr_security_runbook_access_rbac_least_privilege,,dr,OOS Runbooks,,
alicloud,alicloud.OpenSearch/Confluence (self-managed) – N/A service.dr_security_documentation_storage_encrypted_and_private,alicloud.OpenSearch/Confluence (self-managed) – N/A service.dr_security_documentation_storage_encrypted_and_private,,dr,OpenSearch/Confluence (self-managed) – N/A service,alicloud.opensearch.service.domains_fault_tolerant_master_nodes,iso27001_2022_multi_cloud_A.8.14_0069
alicloud,alicloud.OpenSearch/Confluence (self-managed) – N/A service.dr_security_documentation_access_rbac_least_privilege,alicloud.OpenSearch/Confluence (self-managed) – N/A service.dr_security_documentation_access_rbac_least_privilege,,dr,OpenSearch/Confluence (self-managed) – N/A service,,
alicloud,alicloud.Message Center / MNS / DingTalk integration.dr_security_communication_channels_configured,alicloud.Message Center / MNS / DingTalk integration.dr_security_communication_channels_configured,,dr,Message Center / MNS / DingTalk integration,,
alicloud,alicloud.Message Center / MNS / DingTalk integration.dr_security_communication_destinations_access_least_privilege,alicloud.Message Center / MNS / DingTalk integration.dr_security_communication_destinations_access_least_privilege,,dr,Message Center / MNS / DingTalk integration,,
alicloud,alicloud.Message Center / MNS / DingTalk integration.dr_security_communication_no_public_webhooks_without_auth,alicloud.Message Center / MNS / DingTalk integration.dr_security_communication_no_public_webhooks_without_auth,,dr,Message Center / MNS / DingTalk integration,alicloud.accessanalyzer.enabled_without_findings,iso27001_2022_multi_cloud_A.8.3_0085
alicloud,alicloud.ASR (Alibaba Cloud Site Recovery) DR Drills/Tests.dr_security_testing_results_storage_encrypted_and_private,alicloud.ASR (Alibaba Cloud Site Recovery) DR Drills/Tests.dr_security_testing_results_storage_encrypted_and_private,,dr,ASR (Alibaba Cloud Site Recovery) DR Drills/Tests,,
alicloud,alicloud.ASR (Alibaba Cloud Site Recovery) DR Drills/Tests.dr_security_testing_execution_roles_least_privilege,alicloud.ASR (Alibaba Cloud Site Recovery) DR Drills/Tests.dr_security_testing_execution_roles_least_privilege,,dr,ASR (Alibaba Cloud Site Recovery) DR Drills/Tests,,
alicloud,alicloud.ASR (Alibaba Cloud Site Recovery) DR Drills/Tests.dr_security_testing_logs_enabled,alicloud.ASR (Alibaba Cloud Site Recovery) DR Drills/Tests.dr_security_testing_logs_enabled,,dr,ASR (Alibaba Cloud Site Recovery) DR Drills/Tests,,
alicloud,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_dnssec_enabled_where_supported,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_dnssec_enabled_where_supported,,dns,Alibaba Cloud DNS Zone,alicloud.dns.rsasha1_in_use_to_zone_sign_in_dnssec;alicloud.dns.dnssec_disabled,soc2_multi_cloud_cc_6_7_0013
alicloud,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_zone_transfer_restricted_or_tsig_required,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_zone_transfer_restricted_or_tsig_required,,dns,Alibaba Cloud DNS Zone,alicloud.storage.secure_transfer_required_is_enabled,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.14_0069,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_2_0010,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.14_0069;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_7_0013"
alicloud,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_query_logging_enabled,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_query_logging_enabled,,dns,Alibaba Cloud DNS Zone,alicloud.iam.cloud_asset_inventory_enabled;alicloud.security.center_is_enabled,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.1_0005,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_1_3_0001,soc2_multi_cloud_cc_3_4_0006,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_8_1_0020;iso27001_2022_multi_cloud_A.5.1_0005;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_1_3_0001;soc2_multi_cloud_cc_3_4_0006;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_8_1_0020"
alicloud,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_cross_account_sharing_restricted,alicloud.Alibaba Cloud DNS Zone.dns_security_zone_cross_account_sharing_restricted,,dns,Alibaba Cloud DNS Zone,,
alicloud,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_no_rfc1918_in_public_zones,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_no_rfc1918_in_public_zones,,dns,Alibaba Cloud DNS Record,alicloud.ssm.documents_set_as_public,"iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.1_0064,iso27001_2022_multi_cloud_A.8.27_0083;iso27001_2022_multi_cloud_A.8.27_0083"
alicloud,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_caa_records_present_for_root_and_wildcard,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_caa_records_present_for_root_and_wildcard,,dns,Alibaba Cloud DNS Record,,
alicloud,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_alias_targets_in_approved_services,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_alias_targets_in_approved_services,,dns,Alibaba Cloud DNS Record,,
alicloud,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_dmarc_record_present_when_mx_present,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_dmarc_record_present_when_mx_present,,dns,Alibaba Cloud DNS Record,,
alicloud,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_no_overly_broad_wildcard_records_in_sensitive_zones,alicloud.Alibaba Cloud DNS Record.dns_security_record_set_no_overly_broad_wildcard_records_in_sensitive_zones,,dns,Alibaba Cloud DNS Record,,
alicloud,alicloud.Global Traffic Manager (GTM) Policy.dns_security_traffic_policy_policy_documents_encrypted_and_private,alicloud.Global Traffic Manager (GTM) Policy.dns_security_traffic_policy_policy_documents_encrypted_and_private,,dns,Global Traffic Manager (GTM) Policy,,
alicloud,alicloud.Global Traffic Manager (GTM) Policy.dns_security_traffic_policy_targets_approved_domains_only,alicloud.Global Traffic Manager (GTM) Policy.dns_security_traffic_policy_targets_approved_domains_only,,dns,Global Traffic Manager (GTM) Policy,,
alicloud,alicloud.Global Traffic Manager (GTM) Policy.dns_security_traffic_policy_health_checks_required_for_failover,alicloud.Global Traffic Manager (GTM) Policy.dns_security_traffic_policy_health_checks_required_for_failover,,dns,Global Traffic Manager (GTM) Policy,,
alicloud,alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_https_or_tls_used,alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_https_or_tls_used,,dns,Alibaba Cloud DNS Health Check,alicloud.slb.alb_https_redirect;alicloud.alb.insecure_ssl_ciphers;alicloud.apigateway.restapi.client.certificate.enabled;alicloud.cas.certificate.expiration;alicloud.cdn.cloudfront_https_required;alicloud.cdn.distributions.custom.ssl.certificate;alicloud.cdn.distributions.using.deprecated.ssl.protocols;alicloud.cloudfront.distributions.https.enabled;alicloud.cloudsql.instance.ssl_connections;alicloud.elb.insecure_ssl_ciphers;alicloud.elbv2.insecure.ssl.ciphers;alicloud.elbv2.insecure_ssl_ciphers;alicloud.oss.bucket.https_only_enforcement;alicloud.slb.ssl.listeners,"canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133;canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133,fedramp_moderate_multi_cloud_SC-8_0343;cis_alicloud_alicloud_5.4_0172;fedramp_moderate_multi_cloud_SC-8_0343;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_312_e_1_0030;iso27001_2022_multi_cloud_A.10.1_0001;iso27001_2022_multi_cloud_A.8.12_0067;nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042;nist_800_53_rev5_multi_cloud_SC-23_5_1275;nist_800_53_rev5_multi_cloud_SC-8_1_1227;pci_dss_v4_multi_cloud_3.6.1.4_0048;pci_dss_v4_multi_cloud_4.2.1.1_0062;pci_dss_v4_multi_cloud_4.2.1.2_0063;rbi_bank_multi_cloud_7.1_0023;soc2_multi_cloud_cc_6_7_0013"
alicloud,alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_no_plaintext_credentials_in_url,alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_no_plaintext_credentials_in_url,,dns,Alibaba Cloud DNS Health Check,,
alicloud,alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_alerts_configured,alicloud.Alibaba Cloud DNS Health Check.dns_security_health_check_alerts_configured,,dns,Alibaba Cloud DNS Health Check,alicloud.log.service.security_group_change_alerts_configured,cis_alicloud_alicloud_2.22_0156
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_https_only_viewer_protocol,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_https_only_viewer_protocol,,edge,Alibaba Cloud CDN / DCDN,,
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_tls_min_1_2_enforced,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_tls_min_1_2_enforced,,edge,Alibaba Cloud CDN / DCDN,,
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_valid_trusted_certificate_attached,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_valid_trusted_certificate_attached,,edge,Alibaba Cloud CDN / DCDN,,
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_hsts_enabled,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_hsts_enabled,,edge,Alibaba Cloud CDN / DCDN,,
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_waf_web_acl_attached,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_waf_web_acl_attached,,edge,Alibaba Cloud CDN / DCDN,alicloud.alb.waf_acl_attached,nist_800_53_rev5_multi_cloud_AC-4_21_0070
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_access_logging_enabled,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_access_logging_enabled,,edge,Alibaba Cloud CDN / DCDN,,
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_origin_access_restricted,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_origin_access_restricted,,edge,Alibaba Cloud CDN / DCDN,alicloud.network.udp_internet_access_restricted,"iso27001_2022_multi_cloud_A.8.14_0069;iso27001_2022_multi_cloud_A.8.14_0069,iso27001_2022_multi_cloud_A.8.20_0076,iso27001_2022_multi_cloud_A.8.21_0077,iso27001_2022_multi_cloud_A.8.22_0078,soc2_multi_cloud_cc_6_6_0012;iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078;soc2_multi_cloud_cc_6_6_0012"
alicloud,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_signed_urls_or_headers_required_for_private_content,alicloud.Alibaba Cloud CDN / DCDN.edge_security_cdn_signed_urls_or_headers_required_for_private_content,,edge,Alibaba Cloud CDN / DCDN,,
alicloud,alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_no_sensitive_headers_cached,alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_no_sensitive_headers_cached,,edge,Alibaba Cloud CDN Cache Policy,,
alicloud,alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_respects_cache_control_no_store_private,alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_respects_cache_control_no_store_private,,edge,Alibaba Cloud CDN Cache Policy,,
alicloud,alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_allowlists_minimal_query_headers_cookies,alicloud.Alibaba Cloud CDN Cache Policy.edge_security_cache_policy_allowlists_minimal_query_headers_cookies,,edge,Alibaba Cloud CDN Cache Policy,,
alicloud,alicloud.DCDN.edge_security_cache_policy_no_sensitive_headers_cached,alicloud.DCDN.edge_security_cache_policy_no_sensitive_headers_cached,,edge,DCDN,alicloud.ram.policy.uppercase,"iso27001_2022_multi_cloud_A.5.15_0011;iso27001_2022_multi_cloud_A.5.15_0011,iso27001_2022_multi_cloud_A.9.2_0097,iso27001_2022_multi_cloud_A.9.3_0098,iso27001_2022_multi_cloud_A.9.4_0099;iso27001_2022_multi_cloud_A.9.2_0097;iso27001_2022_multi_cloud_A.9.3_0098;iso27001_2022_multi_cloud_A.9.4_0099"
alicloud,alicloud.DCDN.edge_security_cache_policy_respects_cache_control_no_store_private,alicloud.DCDN.edge_security_cache_policy_respects_cache_control_no_store_private,,edge,DCDN,,
alicloud,alicloud.DCDN.edge_security_cache_policy_allowlists_minimal_query_headers_cookies,alicloud.DCDN.edge_security_cache_policy_allowlists_minimal_query_headers_cookies,,edge,DCDN,,
alicloud,alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_headers_minimal,alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_headers_minimal,,edge,CDN Origin Policy,,
alicloud,alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_cookies_minimal,alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_cookies_minimal,,edge,CDN Origin Policy,,
alicloud,alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_querystrings_minimal,alicloud.CDN Origin Policy.edge_security_origin_request_policy_forward_querystrings_minimal,,edge,CDN Origin Policy,,
alicloud,alicloud.CDN Origin Policy.edge_security_origin_request_policy_no_secret_headers_forwarded,alicloud.CDN Origin Policy.edge_security_origin_request_policy_no_secret_headers_forwarded,,edge,CDN Origin Policy,,
alicloud,alicloud.Web Application Firewall (WAF).edge_security_waf_web_acl_attached_to_cdn,alicloud.Web Application Firewall (WAF).edge_security_waf_web_acl_attached_to_cdn,,edge,Web Application Firewall (WAF),,
alicloud,alicloud.Web Application Firewall (WAF).edge_security_waf_managed_rule_sets_enabled,alicloud.Web Application Firewall (WAF).edge_security_waf_managed_rule_sets_enabled,,edge,Web Application Firewall (WAF),alicloud.logging.firewall.rule_changes_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_2_1_0002,soc2_multi_cloud_cc_5_2_0008,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_4_0018,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_a_1_1_0021"
alicloud,alicloud.Web Application Firewall (WAF).edge_security_waf_logging_enabled,alicloud.Web Application Firewall (WAF).edge_security_waf_logging_enabled,,edge,Web Application Firewall (WAF),,
alicloud,alicloud.Web Application Firewall (WAF).edge_security_waf_block_actions_not_count_only,alicloud.Web Application Firewall (WAF).edge_security_waf_block_actions_not_count_only,,edge,Web Application Firewall (WAF),,
alicloud,alicloud.Web Application Firewall (WAF).edge_security_waf_ip_rate_limit_rules_configured_where_supported,alicloud.Web Application Firewall (WAF).edge_security_waf_ip_rate_limit_rules_configured_where_supported,,edge,Web Application Firewall (WAF),,
alicloud,alicloud.WAF Rule Group.edge_security_rule_group_visibility_config_enabled,alicloud.WAF Rule Group.edge_security_rule_group_visibility_config_enabled,,edge,WAF Rule Group,,
alicloud,alicloud.WAF Rule Group.edge_security_rule_group_unique_priorities,alicloud.WAF Rule Group.edge_security_rule_group_unique_priorities,,edge,WAF Rule Group,,
alicloud,alicloud.WAF Rule Group.edge_security_rule_group_no_permit_all_rule,alicloud.WAF Rule Group.edge_security_rule_group_no_permit_all_rule,,edge,WAF Rule Group,,
