cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,ibm_mapped_compliance_functions,ibm_mapped_compliance_ids
ibm,ibm.glue.etl_jobs_amazon_cos_encryption_enabled,ibm.glue.etl_jobs_amazon_cos_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.etl_jobs_amazon_cos_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.etl_jobs_job_bookmark_encryption_enabled,ibm.glue.etl_jobs_job_bookmark_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.etl_jobs_job_bookmark_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.etl_jobs_monitoring_logs_encryption_enabled,ibm.glue.etl_jobs_monitoring_logs_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.etl_jobs_monitoring_logs_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.key.protect_cmk_are_used,ibm.key.protect_cmk_are_used,key,,ibm-cloud-sdk-core,ibm.key.protect_cmk_are_used,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.5_0092;iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.5_0092"
ibm,ibm.key.protect_cmk_not_deleted_unintentionally,ibm.key.protect_cmk_not_deleted_unintentionally,key,,ibm-cloud-sdk-core,ibm.key.protect_cmk_not_deleted_unintentionally,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.key.protect_cmk_not_multi_region,ibm.key.protect_cmk_not_multi_region,key,,ibm-cloud-sdk-core,ibm.key.protect_cmk_not_multi_region,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.sns.key.protect_encryption_at_rest_enabled,ibm.sns.key.protect_encryption_at_rest_enabled,sns,,ibm-cloud-sdk-core,ibm.sns.key.protect_encryption_at_rest_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.3_0085;iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.3_0085"
ibm,ibm.sqs.queues_server_side_encryption_enabled,ibm.sqs.queues_server_side_encryption_enabled,sqs,,ibm-cloud-sdk-core,ibm.sqs.queues_server_side_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.storagegateway.fileshare_encryption_enabled,ibm.storagegateway.fileshare_encryption_enabled,storagegateway,,ibm-cloud-sdk-core,ibm.storagegateway.fileshare_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.workspaces.volume.encryption_enabled,ibm.workspaces.volume.encryption_enabled,workspaces,,ibm-cloud-sdk-core,ibm.workspaces.volume.encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.apikeys.api_restrictions_configured,ibm.apikeys.api_restrictions_configured,apikeys,,ibm-cloud-sdk-core,ibm.apikeys.api_restrictions_configured,iso27001_2022_multi_cloud_A.8.12_0067
ibm,ibm.app.minimum_tls_version_12,ibm.app.minimum_tls_version_12,app,,ibm-cloud-sdk-core,ibm.app.minimum_tls_version_12,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.5_0092,soc2_multi_cloud_cc_6_6_0012,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.5_0092;soc2_multi_cloud_cc_6_6_0012;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.cloudsql.instance.ssl_connections,ibm.cloudsql.instance.ssl_connections,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.ssl_connections,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,soc2_multi_cloud_cc_6_7_0013;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.dynamodb.cluster.in_transit_encryption_enabled,ibm.dynamodb.cluster.in_transit_encryption_enabled,dynamodb,,ibm-cloud-sdk-core,ibm.dynamodb.cluster.in_transit_encryption_enabled,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.redshift.cluster.in_transit_encryption_enabled,ibm.redshift.cluster.in_transit_encryption_enabled,redshift,,ibm-cloud-sdk-core,ibm.redshift.cluster.in_transit_encryption_enabled,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.sqlserver.tde_encrypted_with_cmk,ibm.sqlserver.tde_encrypted_with_cmk,sqlserver,,ibm-cloud-sdk-core,ibm.sqlserver.tde_encrypted_with_cmk,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_2_0010,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.sqlserver.tde_encryption_enabled,ibm.sqlserver.tde_encryption_enabled,sqlserver,,ibm-cloud-sdk-core,ibm.sqlserver.tde_encryption_enabled,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.5_0092,soc2_multi_cloud_cc_6_2_0010,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.5_0092;soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.transfer.server_in_transit_encryption_enabled,ibm.transfer.server_in_transit_encryption_enabled,transfer,,ibm-cloud-sdk-core,ibm.transfer.server_in_transit_encryption_enabled,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.cloudsql.instance.automated_backups,ibm.cloudsql.instance.automated_backups,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.automated_backups,"iso27001_2022_multi_cloud_A.8.13_0068;iso27001_2022_multi_cloud_A.8.13_0068,soc2_multi_cloud_cc_7_4_0018,soc2_multi_cloud_cc_7_5_0019;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_7_5_0019"
ibm,ibm.autoscaling.group.capacity_rebalance_enabled,ibm.autoscaling.group.capacity_rebalance_enabled,autoscaling,,ibm-cloud-sdk-core,ibm.autoscaling.group.capacity_rebalance_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.autoscaling.group.multiple_az,ibm.autoscaling.group.multiple_az,autoscaling,,ibm-cloud-sdk-core,ibm.autoscaling.group.multiple_az,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.cloudfront.distributions_multiple_origin_failover_configured,ibm.cloudfront.distributions_multiple_origin_failover_configured,cloudfront,,ibm-cloud-sdk-core,ibm.cloudfront.distributions_multiple_origin_failover_configured,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.directconnect.connection_redundancy,ibm.directconnect.connection_redundancy,directconnect,,ibm-cloud-sdk-core,ibm.directconnect.connection_redundancy,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.directconnect.virtual_interface_redundancy,ibm.directconnect.virtual_interface_redundancy,directconnect,,ibm-cloud-sdk-core,ibm.directconnect.virtual_interface_redundancy,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.dms.instance.multi_az_enabled,ibm.dms.instance.multi_az_enabled,dms,,ibm-cloud-sdk-core,ibm.dms.instance.multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.documentdb.cluster.multi_az_enabled,ibm.documentdb.cluster.multi_az_enabled,documentdb,,ibm-cloud-sdk-core,ibm.documentdb.cluster.multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.dynamodb.cluster.multi_az,ibm.dynamodb.cluster.multi_az,dynamodb,,ibm-cloud-sdk-core,ibm.dynamodb.cluster.multi_az,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.dynamodb.table_protected_by_backup_plan,ibm.dynamodb.table_protected_by_backup_plan,dynamodb,,ibm-cloud-sdk-core,ibm.dynamodb.table_protected_by_backup_plan,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.efs.multi_az_enabled,ibm.efs.multi_az_enabled,efs,,ibm-cloud-sdk-core,ibm.efs.multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.elasticache.cluster.automatic_failover_enabled,ibm.elasticache.cluster.automatic_failover_enabled,elasticache,,ibm-cloud-sdk-core,ibm.elasticache.cluster.automatic_failover_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.elasticache.cluster.multi_az_enabled,ibm.elasticache.cluster.multi_az_enabled,elasticache,,ibm-cloud-sdk-core,ibm.elasticache.cluster.multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.elb.is_in_multiple_az,ibm.elb.is_in_multiple_az,elb,,ibm-cloud-sdk-core,ibm.elb.is_in_multiple_az,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.elbv2.is_in_multiple_az,ibm.elbv2.is_in_multiple_az,elbv2,,ibm-cloud-sdk-core,ibm.elbv2.is_in_multiple_az,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.eventbridge.global_endpoint_event_replication_enabled,ibm.eventbridge.global_endpoint_event_replication_enabled,eventbridge,,ibm-cloud-sdk-core,ibm.eventbridge.global_endpoint_event_replication_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.fsx.windows_file_system_multi_az_enabled,ibm.fsx.windows_file_system_multi_az_enabled,fsx,,ibm-cloud-sdk-core,ibm.fsx.windows_file_system_multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.mq.broker_active_deployment_mode,ibm.mq.broker_active_deployment_mode,mq,,ibm-cloud-sdk-core,ibm.mq.broker_active_deployment_mode,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.mq.cluster.deployment_mode,ibm.mq.cluster.deployment_mode,mq,,ibm-cloud-sdk-core,ibm.mq.cluster.deployment_mode,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.neptune.cluster.multi_az,ibm.neptune.cluster.multi_az,neptune,,ibm-cloud-sdk-core,ibm.neptune.cluster.multi_az,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.networkfirewall.multi_az,ibm.networkfirewall.multi_az,networkfirewall,,ibm-cloud-sdk-core,ibm.networkfirewall.multi_az,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.opensearch.service.domains_fault_tolerant_data_nodes,ibm.opensearch.service.domains_fault_tolerant_data_nodes,opensearch,,ibm-cloud-sdk-core,ibm.opensearch.service.domains_fault_tolerant_data_nodes,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.opensearch.service.domains_fault_tolerant_master_nodes,ibm.opensearch.service.domains_fault_tolerant_master_nodes,opensearch,,ibm-cloud-sdk-core,ibm.opensearch.service.domains_fault_tolerant_master_nodes,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.redshift.cluster.multi_az_enabled,ibm.redshift.cluster.multi_az_enabled,redshift,,ibm-cloud-sdk-core,ibm.redshift.cluster.multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
ibm,ibm.activity.tracker_multi_region_enabled_logging_management_events,ibm.activity.tracker_multi_region_enabled_logging_management_events,activity,,ibm-cloud-sdk-core,ibm.activity.tracker_multi_region_enabled_logging_management_events,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.16_0071"
ibm,ibm.app.http_logs_enabled,ibm.app.http_logs_enabled,app,,ibm-cloud-sdk-core,ibm.app.http_logs_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.athena.workgroup_logging_enabled,ibm.athena.workgroup_logging_enabled,athena,,ibm-cloud-sdk-core,ibm.athena.workgroup_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.bedrock.model_invocation_logging_enabled,ibm.bedrock.model_invocation_logging_enabled,bedrock,,ibm-cloud-sdk-core,ibm.bedrock.model_invocation_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.cloudfront.distributions_logging_enabled,ibm.cloudfront.distributions_logging_enabled,cloudfront,,ibm-cloud-sdk-core,ibm.cloudfront.distributions_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.codebuild.project_cos_logs_encrypted,ibm.codebuild.project_cos_logs_encrypted,codebuild,,ibm-cloud-sdk-core,ibm.codebuild.project_cos_logs_encrypted,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.codebuild.project_logging_enabled,ibm.codebuild.project_logging_enabled,codebuild,,ibm-cloud-sdk-core,ibm.codebuild.project_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.4_0091,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.4_0091;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.datasync.task_logging_enabled,ibm.datasync.task_logging_enabled,datasync,,ibm-cloud-sdk-core,ibm.datasync.task_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.defender.auto_provisioning_log_analytics_agent_vms_on,ibm.defender.auto_provisioning_log_analytics_agent_vms_on,defender,,ibm-cloud-sdk-core,ibm.defender.auto_provisioning_log_analytics_agent_vms_on,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.directoryservice.directory_log_forwarding_enabled,ibm.directoryservice.directory_log_forwarding_enabled,directoryservice,,ibm-cloud-sdk-core,ibm.directoryservice.directory_log_forwarding_enabled,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.dms.replication_task_source_logging_enabled,ibm.dms.replication_task_source_logging_enabled,dms,,ibm-cloud-sdk-core,ibm.dms.replication_task_source_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.dms.replication_task_target_logging_enabled,ibm.dms.replication_task_target_logging_enabled,dms,,ibm-cloud-sdk-core,ibm.dms.replication_task_target_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.documentdb.cluster.monitoring_log_export,ibm.documentdb.cluster.monitoring_log_export,documentdb,,ibm-cloud-sdk-core,ibm.documentdb.cluster.monitoring_log_export,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.ecs.task_definitions_logging_block_mode,ibm.ecs.task_definitions_logging_block_mode,ecs,,ibm-cloud-sdk-core,ibm.ecs.task_definitions_logging_block_mode,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.ecs.task_definitions_logging_enabled,ibm.ecs.task_definitions_logging_enabled,ecs,,ibm-cloud-sdk-core,ibm.ecs.task_definitions_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.elasticbeanstalk.environment_monitoring_logging_enabled,ibm.elasticbeanstalk.environment_monitoring_logging_enabled,elasticbeanstalk,,ibm-cloud-sdk-core,ibm.elasticbeanstalk.environment_monitoring_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.glue.data_catalogs_not_publicly_accessible,ibm.glue.data_catalogs_not_publicly_accessible,glue,,ibm-cloud-sdk-core,ibm.glue.data_catalogs_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.glue.etl_jobs_logging_enabled,ibm.glue.etl_jobs_logging_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.etl_jobs_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.keyvault.logging_enabled,ibm.keyvault.logging_enabled,keyvault,,ibm-cloud-sdk-core,ibm.keyvault.logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.mq.broker_logging_enabled,ibm.mq.broker_logging_enabled,mq,,ibm-cloud-sdk-core,ibm.mq.broker_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.mysql.flexible_server_audit_log_connection_activated,ibm.mysql.flexible_server_audit_log_connection_activated,mysql,,ibm-cloud-sdk-core,ibm.mysql.flexible_server_audit_log_connection_activated,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.mysql.flexible_server_audit_log_enabled,ibm.mysql.flexible_server_audit_log_enabled,mysql,,ibm-cloud-sdk-core,ibm.mysql.flexible_server_audit_log_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.neptune.cluster.integration_monitoring_logs,ibm.neptune.cluster.integration_monitoring_logs,neptune,,ibm-cloud-sdk-core,ibm.neptune.cluster.integration_monitoring_logs,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.networkfirewall.logging_enabled,ibm.networkfirewall.logging_enabled,networkfirewall,,ibm-cloud-sdk-core,ibm.networkfirewall.logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.opensearch.service.domains_audit_logging_enabled,ibm.opensearch.service.domains_audit_logging_enabled,opensearch,,ibm-cloud-sdk-core,ibm.opensearch.service.domains_audit_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.opensearch.service.domains_monitoring_logging_enabled,ibm.opensearch.service.domains_monitoring_logging_enabled,opensearch,,ibm-cloud-sdk-core,ibm.opensearch.service.domains_monitoring_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.route53.public_hosted_zones_monitoring_logging_enabled,ibm.route53.public_hosted_zones_monitoring_logging_enabled,route53,,ibm-cloud-sdk-core,ibm.route53.public_hosted_zones_monitoring_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.servicecatalog.portfolio_shared_within_organization_only,ibm.servicecatalog.portfolio_shared_within_organization_only,servicecatalog,,ibm-cloud-sdk-core,ibm.servicecatalog.portfolio_shared_within_organization_only,iso27001_2022_multi_cloud_A.8.15_0070
ibm,ibm.stepfunctions.statemachine_logging_enabled,ibm.stepfunctions.statemachine_logging_enabled,stepfunctions,,ibm-cloud-sdk-core,ibm.stepfunctions.statemachine_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.waf.global_webacl_logging_enabled,ibm.waf.global_webacl_logging_enabled,waf,,ibm-cloud-sdk-core,ibm.waf.global_webacl_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.wafv2.webacl_logging_enabled,ibm.wafv2.webacl_logging_enabled,wafv2,,ibm-cloud-sdk-core,ibm.wafv2.webacl_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.wafv2.webacl_rule_logging_enabled,ibm.wafv2.webacl_rule_logging_enabled,wafv2,,ibm-cloud-sdk-core,ibm.wafv2.webacl_rule_logging_enabled,"iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_a_1_1_0021;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.cloudsql.instance.postgres_log_connections_flag,ibm.cloudsql.instance.postgres_log_connections_flag,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.postgres_log_connections_flag,"iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.cloudsql.instance.postgres_log_disconnections_flag,ibm.cloudsql.instance.postgres_log_disconnections_flag,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.postgres_log_disconnections_flag,"iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
ibm,ibm.cloudsql.instance.postgres_log_error_verbosity_flag,ibm.cloudsql.instance.postgres_log_error_verbosity_flag,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.postgres_log_error_verbosity_flag,"iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021"
