cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,oci_mapped_compliance_functions,oci_mapped_compliance_ids
oci,oracle.compute.volume.in_use,oracle.compute.volume.in_use,compute,security,oci.core,oracle.compute.volume.in_use,cisa_ce_v1_multi_cloud_Your_Systems-1_0006
oci,oracle_identity_user_no_inline_policies,oracle_identity_user_no_inline_policies,unknown,security,oci,oracle_identity_user_no_inline_policies,rbi_bank_multi_cloud_3.2_0015
oci,oracle.database.instance.performance_insights_enabled,oracle.database.instance.performance_insights_enabled,database,security,oci.database,oracle.database.instance.performance_insights_enabled,soc2_multi_cloud_a1_1_0024
oci,oracle.monitor.alert_delete_public_ip_address_rule,oracle.monitor.alert_delete_public_ip_address_rule,monitor,security,oci,oracle.monitor.alert_delete_public_ip_address_rule,soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_8_1_0020
oci,oracle.database.aurora_backup_enabled,oracle.database.aurora_backup_enabled,database,security,oci.database,oracle.database.aurora_backup_enabled,cisa_ce_v1_multi_cloud_Booting_Up-1_0009
oci,oracle_postgresql_flexible_server_log_retention_days_greater_3,oracle_postgresql_flexible_server_log_retention_days_greater_3,unknown,security,oci,oracle_postgresql_flexible_server_log_retention_days_greater_3,iso27001_2022_multi_cloud_A.8.15_0070
oci,oracle_compute_instance_port_telnet_exposed_to_internet,oracle_compute_instance_port_telnet_exposed_to_internet,unknown,security,oci,oracle_compute_instance_port_telnet_exposed_to_internet,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.compute.instance.port_cifs_exposed_to_internet,oracle.compute.instance.port_cifs_exposed_to_internet,compute,security,oci.core,oracle.compute.instance.port_cifs_exposed_to_internet,soc2_multi_cloud_cc_6_6_0012
oci,oracle.monitoring.cpu_utilization_alarm_configured,oracle.monitoring.cpu_utilization_alarm_configured,monitoring,security,oci,oracle.monitoring.cpu_utilization_alarm_configured,soc2_multi_cloud_a1_1_0024
oci,oracle.identity.user.with_vm_access_has_mfa,oracle.identity.user.with_vm_access_has_mfa,identity,security,oci.identity,oracle.identity.user.with_vm_access_has_mfa,soc2_multi_cloud_cc_1_3_0001;soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_6_3_0011
oci,oracle.autonomous.cluster.automated_snapshot,oracle.autonomous.cluster.automated_snapshot,autonomous,security,oci,oracle.autonomous.cluster.automated_snapshot,canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056;canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;fedramp_moderate_multi_cloud_CP-6_0146;fedramp_moderate_multi_cloud_CP-9_0160;nist_800_53_rev5_multi_cloud_CP-10_1_0513;nist_800_53_rev5_multi_cloud_CP-10_2_0514;nist_800_53_rev5_multi_cloud_CP-10_3_0515;nist_800_53_rev5_multi_cloud_CP-10_4_0516;nist_800_53_rev5_multi_cloud_CP-10_5_0517;nist_800_53_rev5_multi_cloud_CP-10_6_0518;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_CP-6_1_0482;nist_800_53_rev5_multi_cloud_CP-6_2_0483;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SI-13_5_1426
oci,oracle_cloudtrail_logs_object_storage_bucket_is_not_publicly_accessible,oracle_cloudtrail_logs_object_storage_bucket_is_not_publicly_accessible,unknown,security,oci,oracle_cloudtrail_logs_object_storage_bucket_is_not_publicly_accessible,iso27001_2022_multi_cloud_A.12.4_0002;iso27001_2022_multi_cloud_A.12.6_0003;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle_nosql_tables_kms_cmk_encryption_enabled,oracle_nosql_tables_kms_cmk_encryption_enabled,unknown,security,oci,oracle_nosql_tables_kms_cmk_encryption_enabled,nist_800_53_rev5_multi_cloud_SC-13-a_1248
oci,oracle.object.storage.s3_bucket_encryption_enabled,oracle.object.storage.s3_bucket_encryption_enabled,object,security,oci,oracle.object.storage.s3_bucket_encryption_enabled,canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144;fedramp_moderate_multi_cloud_SC-28_0357
oci,oracle.load.balancer_logging_enabled,oracle.load.balancer_logging_enabled,load,security,oci,oracle.load.balancer_logging_enabled,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033;canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024;canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025;canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030;fedramp_moderate_multi_cloud_AU-12_0081;fedramp_moderate_multi_cloud_AU-2_0058;fedramp_moderate_multi_cloud_AU-3_0059;fedramp_moderate_multi_cloud_AU-8_0074;nist_800_53_rev5_multi_cloud_AC-4_26_0075;nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_4_0277;nist_800_53_rev5_multi_cloud_AU-14_3_0288;nist_800_53_rev5_multi_cloud_SI-4_17_1373
oci,oracle.monitoring.log.metric.filter.sign.in.without.mfa,oracle.monitoring.log.metric.filter.sign.in.without.mfa,monitoring,security,oci,oracle.monitoring.log.metric.filter.sign.in.without.mfa,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,unknown,security,oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.bedrock.model_invocation_logging_enabled,oracle.bedrock.model_invocation_logging_enabled,bedrock,security,oci,oracle.bedrock.model_invocation_logging_enabled,soc2_multi_cloud_cc_a_1_1_0021
oci,oracle_network_flow_log_more_than_90_days,oracle_network_flow_log_more_than_90_days,unknown,security,oci,oracle_network_flow_log_more_than_90_days,iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle_compute_instance_port_ftp_exposed_to_internet,oracle_compute_instance_port_ftp_exposed_to_internet,unknown,security,oci,oracle_compute_instance_port_ftp_exposed_to_internet,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.logging.log_metric_filter_and_alert_for_audit_configuration_changes_enabled,oracle.logging.log_metric_filter_and_alert_for_audit_configuration_changes_enabled,logging,security,oci,oracle.logging.log_metric_filter_and_alert_for_audit_configuration_changes_enabled,soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_a_1_1_0021
oci,oracle.dms.replication_task_target_logging_enabled,oracle.dms.replication_task_target_logging_enabled,dms,security,oci,oracle.dms.replication_task_target_logging_enabled,soc2_multi_cloud_cc_a_1_1_0021
oci,oracle_compute_instance_port_mongodb_exposed_to_internet,oracle_compute_instance_port_mongodb_exposed_to_internet,unknown,security,oci,oracle_compute_instance_port_mongodb_exposed_to_internet,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.cloud.guard.is.enabled,oracle.cloud.guard.is.enabled,cloud,security,oci,oracle.cloud.guard.is.enabled,hipaa_multi_cloud_164_308_a_1_ii_a_0001;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_5_ii_c_0013;hipaa_multi_cloud_164_308_a_6_i_0015;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_308_a_8_0021;hipaa_multi_cloud_164_312_b_0026;hipaa_multi_cloud_164_312_e_2_i_0031;nist_800_171_r2_multi_cloud_3_11_2_3.11.2_Scan_for_vulnerabilities_in_organiz_0001;nist_800_171_r2_multi_cloud_3_11_3_3.11.3_Remediate_vulnerabilities_in_accord_0002;nist_800_171_r2_multi_cloud_3_12_4_3.12.4_Develop_document_and_periodically_0003;nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004;nist_800_171_r2_multi_cloud_3_14_1_3.14.1_Identify_report_and_correct_syste_0014;nist_800_171_r2_multi_cloud_3_14_2_3.14.2_Provide_protection_from_malicious_c_0015;nist_800_171_r2_multi_cloud_3_14_3_3.14.3_Monitor_system_security_alerts_and_0016;nist_800_171_r2_multi_cloud_3_14_4_3.14.4_Update_malicious_code_protection_me_0017;nist_800_171_r2_multi_cloud_3_14_6_3.14.6_Monitor_organizational_systems_inc_0018;nist_800_171_r2_multi_cloud_3_14_7_3.14.7_Identify_unauthorized_use_of_organi_0019;nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021;nist_800_171_r2_multi_cloud_3_3_1_3.3.1_Create_and_retain_system_audit_logs_a_0031;nist_800_171_r2_multi_cloud_3_3_2_3.3.2_Ensure_that_the_actions_of_individual_0032;nist_800_171_r2_multi_cloud_3_3_4_3.3.4_Alert_in_the_event_of_an_audit_loggin_0034;nist_800_171_r2_multi_cloud_3_3_5_3.3.5_Correlate_audit_record_review_analys_0035;nist_800_171_r2_multi_cloud_3_6_1_3.6.1_Establish_an_operational_incident-han_0049;nist_800_171_r2_multi_cloud_3_6_2_3.6.2_Track_document_and_report_incidents_0050;pci_dss_v4_multi_cloud_11.4.2_0170;pci_dss_v4_multi_cloud_11.4.3_0171;pci_dss_v4_multi_cloud_11.4.4_0172;pci_dss_v4_multi_cloud_11.4.5_0173
oci,oracle_monitor_diagnostic_setting_with_appropriate_categories,oracle_monitor_diagnostic_setting_with_appropriate_categories,unknown,security,oci,oracle_monitor_diagnostic_setting_with_appropriate_categories,iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.22_0019
oci,oracle_compute_ebs_default_encryption,oracle_compute_ebs_default_encryption,unknown,security,oci,oracle_compute_ebs_default_encryption,fedramp_moderate_multi_cloud_CM-6_1_0117;fedramp_moderate_multi_cloud_CM-6_2_0118;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080;nist_800_53_rev5_multi_cloud_CM-6-a_0397;nist_800_53_rev5_multi_cloud_CM-9-b_0428;nist_800_53_rev5_multi_cloud_CP-9-d_0512;nist_800_53_rev5_multi_cloud_SC-13-a_1248
oci,oracle.monitor.alert_create_update_public_ip_address_rule,oracle.monitor.alert_create_update_public_ip_address_rule,monitor,security,oci,oracle.monitor.alert_create_update_public_ip_address_rule,soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_8_1_0020
oci,oracle.monitoring.network.acls_alarm_configured,oracle.monitoring.network.acls_alarm_configured,monitoring,security,oci,oracle.monitoring.network.acls_alarm_configured,canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_SI-2_0363;nist_800_53_rev5_multi_cloud_AU-12_3_0276;nist_800_53_rev5_multi_cloud_CA-2_2_0298;nist_800_53_rev5_multi_cloud_CA-7_1_0331;nist_800_53_rev5_multi_cloud_CA-7_2_0332;nist_800_53_rev5_multi_cloud_CA-7_3_0333;nist_800_53_rev5_multi_cloud_CA-7_4_0334;nist_800_53_rev5_multi_cloud_CA-7_5_0335;nist_800_53_rev5_multi_cloud_CA-7_6_0336;nist_800_53_rev5_multi_cloud_SI-4_12_1366;nist_800_53_rev5_multi_cloud_SI-4_12_1367;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018
oci,oracle_vm_ensure_unattached_disks_encrypted_with_cmk,oracle_vm_ensure_unattached_disks_encrypted_with_cmk,unknown,security,oci,oracle_vm_ensure_unattached_disks_encrypted_with_cmk,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle_autoscaling_group_multiple_az,oracle_autoscaling_group_multiple_az,unknown,security,oci,oracle_autoscaling_group_multiple_az,iso27001_2022_multi_cloud_A.8.14_0069
oci,oracle_defender_ensure_mcas_is_enabled,oracle_defender_ensure_mcas_is_enabled,unknown,security,oci,oracle_defender_ensure_mcas_is_enabled,iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.22_0019
oci,oracle.monitor.alert_delete_security_solution,oracle.monitor.alert_delete_security_solution,monitor,security,oci,oracle.monitor.alert_delete_security_solution,soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_8_1_0020
oci,oracle_object_storage_bucket_lifecycle_enabled,oracle_object_storage_bucket_lifecycle_enabled,unknown,security,oci,oracle_object_storage_bucket_lifecycle_enabled,iso27001_2022_multi_cloud_A.8.10_0065
oci,oracle_compute_public_address_shodan,oracle_compute_public_address_shodan,unknown,security,oci,oracle_compute_public_address_shodan,iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,unknown,security,oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle_apigateway_restapi_public,oracle_apigateway_restapi_public,unknown,security,oci,oracle_apigateway_restapi_public,iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle.storage.storage.accounts,oracle.storage.storage.accounts,storage,security,oci,oracle.storage.storage.accounts,soc2_multi_cloud_cc_3_3_0005
oci,oracle.athena.workgroup_logging_enabled,oracle.athena.workgroup_logging_enabled,athena,security,oci,oracle.athena.workgroup_logging_enabled,soc2_multi_cloud_cc_a_1_1_0021
oci,oracle.database.instance.no_public_access,oracle.database.instance.no_public_access,database,security,oci.database,oracle.database.instance.no_public_access,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_SC-7_0332;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221;soc2_multi_cloud_cc_6_2_0010
oci,oracle_elasticache_redis_cluster_multi_az_enabled,oracle_elasticache_redis_cluster_multi_az_enabled,unknown,security,oci,oracle_elasticache_redis_cluster_multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069
oci,"oracle.load.balancer.logging.enabled,.oracle.object.storage.bucket.server.access.logging.enabled,.oracle.load.balancer.logging.enabled,.oracle.audit.s3.dataevents.read.enabled,.oracle.monitoring.log.group.retention.policy.specific.days.enabled,.oracle.api.gateway.restapi.logging.enabled,.oracle.audit.multi.region.enabled,.oracle.wafv2.web.acl.logging.enabled,.oracle.audit.cloudwatch.logging.enabled,.oracle.vcn.flow.logs.enabled,.oracle.autonomous.dw.cluster.audit.logging","oracle.load.balancer.logging.enabled,.oracle.object.storage.bucket.server.access.logging.enabled,.oracle.load.balancer.logging.enabled,.oracle.audit.s3.dataevents.read.enabled,.oracle.monitoring.log.group.retention.policy.specific.days.enabled,.oracle.api.gateway.restapi.logging.enabled,.oracle.audit.multi.region.enabled,.oracle.wafv2.web.acl.logging.enabled,.oracle.audit.cloudwatch.logging.enabled,.oracle.vcn.flow.logs.enabled,.oracle.autonomous.dw.cluster.audit.logging",load,security,oci,"oracle.load.balancer.logging.enabled,.oracle.object.storage.bucket.server.access.logging.enabled,.oracle.load.balancer.logging.enabled,.oracle.audit.s3.dataevents.read.enabled,.oracle.monitoring.log.group.retention.policy.specific.days.enabled,.oracle.api.gateway.restapi.logging.enabled,.oracle.audit.multi.region.enabled,.oracle.wafv2.web.acl.logging.enabled,.oracle.audit.cloudwatch.logging.enabled,.oracle.vcn.flow.logs.enabled,.oracle.autonomous.dw.cluster.audit.logging",pci_dss_v4_multi_cloud_10.1.1_0141;pci_dss_v4_multi_cloud_10.1.2_0142
oci,oracle_storage_ensure_oracle_services_are_trusted_to_access_is_enabled,oracle_storage_ensure_oracle_services_are_trusted_to_access_is_enabled,unknown,security,oci,oracle_storage_ensure_oracle_services_are_trusted_to_access_is_enabled,iso27001_2022_multi_cloud_A.8.3_0085
oci,oracle.compute.instance.public.ip,oracle.compute.instance.public.ip,compute,security,oci.core,oracle.compute.instance.public.ip,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_312_a_1_0022;nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008;nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011;nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023;nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020;nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024;nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026
oci,oracle_monitor_alert_delete_security_solution,oracle_monitor_alert_delete_security_solution,unknown,security,oci,oracle_monitor_alert_delete_security_solution,iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.22_0019;iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.8.16_0071
oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21,unknown,security,oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.object.storage.website_https_only,oracle.object.storage.website_https_only,object,security,oci,oracle.object.storage.website_https_only,canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133;fedramp_moderate_multi_cloud_SC-8_0343
oci,oracle.identity.user.in_group,oracle.identity.user.in_group,identity,security,oci.identity,oracle.identity.user.in_group,cisa_ce_v1_multi_cloud_Your_Surroundings-2_0014
oci,oracle.backup.plan_configured,oracle.backup.plan_configured,backup,security,oci,oracle.backup.plan_configured,soc2_multi_cloud_a1_2_0025
oci,oracle.audit.storage.bucket_access_logging_enabled,oracle.audit.storage.bucket_access_logging_enabled,audit,security,oci,oracle.audit.storage.bucket_access_logging_enabled,soc2_multi_cloud_cc_a_1_1_0021
oci,oracle_database_backup_enabled,oracle_database_backup_enabled,unknown,security,oci,oracle_database_backup_enabled,rbi_bank_multi_cloud_6.1_0021;rbi_nbfc_multi_cloud_3.4_0020;rbi_nbfc_multi_cloud_7.3_0035
oci,oracle_sagemaker_models_vcn_settings_configured,oracle_sagemaker_models_vcn_settings_configured,unknown,security,oci,oracle_sagemaker_models_vcn_settings_configured,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.identity.password.policy.uppercase,oracle.identity.password.policy.uppercase,identity,security,oci.identity,oracle.identity.password.policy.uppercase,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_5_ii_d_0014;nist_800_171_r2_multi_cloud_3_5_7_3.5.7_Enforce_a_minimum_password_complexity_0047
