cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,azure_mapped_compliance_functions,azure_mapped_compliance_ids
azure,azure.search.service.domains_encryption_at_rest_enabled,azure.search.service.domains_encryption_at_rest_enabled,search,,azure-mgmt-search,azure.search.service.domains.encryption.at.rest.enabled;azure.search.domains.encryption.at.rest.enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;fedramp_moderate_multi_cloud_CP-9_0160;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;fedramp_moderate_multi_cloud_SC-13_0348;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_312_e_2_ii_0032;nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005;nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007;nist_800_53_rev5_multi_cloud_AU-9_3_0261;nist_800_53_rev5_multi_cloud_CP-9-d_0512;nist_800_53_rev5_multi_cloud_SC-13-a_1248;nist_800_53_rev5_multi_cloud_SC-28_1_1280;nist_800_53_rev5_multi_cloud_SC-8_3_1229;nist_800_53_rev5_multi_cloud_SC-8_4_1230;nist_800_53_rev5_multi_cloud_SI-19_4_1445
azure,azure.search.service.domains_logging_enabled,azure.search.service.domains_logging_enabled,search,,azure-mgmt-search,azure.search.service.domains.logging.enabled,nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272
azure,azure.search.service.domains_node_to_node_encryption_enabled,azure.search.service.domains_node_to_node_encryption_enabled,search,,azure-mgmt-search,azure.search.service.domains.node.to.node.encryption.enabled;azure.search.node.to.node.encryption.enabled,canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;fedramp_moderate_multi_cloud_CA-9_0099;fedramp_moderate_multi_cloud_SC-13_0348;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_312_e_1_0030;nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013;nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042;nist_800_53_rev5_multi_cloud_AC-24_1_0187;nist_800_53_rev5_multi_cloud_AC-4_10_0058;nist_800_53_rev5_multi_cloud_AC-4_11_0059;nist_800_53_rev5_multi_cloud_AC-4_12_0060;nist_800_53_rev5_multi_cloud_AC-4_13_0061;nist_800_53_rev5_multi_cloud_AC-4_14_0062;nist_800_53_rev5_multi_cloud_AC-4_15_0063;nist_800_53_rev5_multi_cloud_AC-4_16_0064;nist_800_53_rev5_multi_cloud_AC-4_17_0065;nist_800_53_rev5_multi_cloud_AC-4_18_0066;nist_800_53_rev5_multi_cloud_AC-4_19_0067;nist_800_53_rev5_multi_cloud_AC-4_1_0057;nist_800_53_rev5_multi_cloud_AC-4_20_0069;nist_800_53_rev5_multi_cloud_AC-4_22_0071;nist_800_53_rev5_multi_cloud_AC-4_23_0072;nist_800_53_rev5_multi_cloud_AC-4_24_0073;nist_800_53_rev5_multi_cloud_AC-4_25_0074;nist_800_53_rev5_multi_cloud_AC-4_27_0076;nist_800_53_rev5_multi_cloud_AC-4_29_0078;nist_800_53_rev5_multi_cloud_AC-4_2_0068;nist_800_53_rev5_multi_cloud_AC-4_30_0080;nist_800_53_rev5_multi_cloud_AC-4_31_0081;nist_800_53_rev5_multi_cloud_AC-4_32_0082;nist_800_53_rev5_multi_cloud_AC-4_3_0079;nist_800_53_rev5_multi_cloud_AC-4_4_0083;nist_800_53_rev5_multi_cloud_AC-4_5_0084;nist_800_53_rev5_multi_cloud_AC-4_6_0085;nist_800_53_rev5_multi_cloud_AC-4_7_0086;nist_800_53_rev5_multi_cloud_AC-4_8_0087;nist_800_53_rev5_multi_cloud_AC-4_9_0088;nist_800_53_rev5_multi_cloud_AU-9_3_0261;nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248;nist_800_53_rev5_multi_cloud_SC-23_1_1269;nist_800_53_rev5_multi_cloud_SC-23_1_1270;nist_800_53_rev5_multi_cloud_SC-23_2_1271;nist_800_53_rev5_multi_cloud_SC-23_4_1274;nist_800_53_rev5_multi_cloud_SC-8_1_1227;nist_800_53_rev5_multi_cloud_SC-8_2_1228;nist_800_53_rev5_multi_cloud_SC-8_3_1229;nist_800_53_rev5_multi_cloud_SC-8_4_1230;nist_800_53_rev5_multi_cloud_SC-8_5_1231
azure,azure.security.center_enabled,azure.security.center_enabled,security,,azure-mgmt-security,azure.security.center.security.center.enabled;azure.security.center.is.enabled;azure.security.center.enabled,canada_pbmm_moderate_multi_cloud_CCCS_CA-2_0035;canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_RA-1_0112;canada_pbmm_moderate_multi_cloud_CCCS_RA-5_0115;canada_pbmm_moderate_multi_cloud_CCCS_SC-5_0131;canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;canada_pbmm_moderate_multi_cloud_CCCS_SI-4_0149;fedramp_moderate_multi_cloud_CA-2_0085;fedramp_moderate_multi_cloud_CA-2_1_0086;fedramp_moderate_multi_cloud_CA-2_2_0087;fedramp_moderate_multi_cloud_CA-2_3_0088;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_CA-7_1_0094;fedramp_moderate_multi_cloud_CA-7_4_0095;fedramp_moderate_multi_cloud_RA-1_0289;fedramp_moderate_multi_cloud_RA-5_0293;fedramp_moderate_multi_cloud_RA-5_11_0299;fedramp_moderate_multi_cloud_RA-5_2_0294;fedramp_moderate_multi_cloud_RA-5_3_0295;fedramp_moderate_multi_cloud_RA-5_4_0296;fedramp_moderate_multi_cloud_RA-5_5_0297;fedramp_moderate_multi_cloud_RA-5_8_0298;fedramp_moderate_multi_cloud_SC-5_0331;fedramp_moderate_multi_cloud_SI-16_0396;fedramp_moderate_multi_cloud_SI-4_0367;fedramp_moderate_multi_cloud_SI-4_10_0372;fedramp_moderate_multi_cloud_SI-4_11_0373;fedramp_moderate_multi_cloud_SI-4_12_0374;fedramp_moderate_multi_cloud_SI-4_14_0375;fedramp_moderate_multi_cloud_SI-4_16_0376;fedramp_moderate_multi_cloud_SI-4_18_0377;fedramp_moderate_multi_cloud_SI-4_19_0378;fedramp_moderate_multi_cloud_SI-4_1_0368;fedramp_moderate_multi_cloud_SI-4_20_0379;fedramp_moderate_multi_cloud_SI-4_22_0380;fedramp_moderate_multi_cloud_SI-4_23_0381;fedramp_moderate_multi_cloud_SI-4_2_0369;fedramp_moderate_multi_cloud_SI-4_4_0370;fedramp_moderate_multi_cloud_SI-4_5_0371;nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021;nist_800_53_rev5_multi_cloud_AU-3_1_0228;nist_800_53_rev5_multi_cloud_CA-2-d_0303;nist_800_53_rev5_multi_cloud_CA-7-a_0337;nist_800_53_rev5_multi_cloud_CA-7-c_0339;nist_800_53_rev5_multi_cloud_CA-7-d_0340;nist_800_53_rev5_multi_cloud_CA-7-e_0341;nist_800_53_rev5_multi_cloud_CA-7-f_0342;nist_800_53_rev5_multi_cloud_CA-7-g_0343;nist_800_53_rev5_multi_cloud_CA-7_1_0331;nist_800_53_rev5_multi_cloud_CA-7_2_0332;nist_800_53_rev5_multi_cloud_CA-7_3_0333;nist_800_53_rev5_multi_cloud_CA-7_4_0334;nist_800_53_rev5_multi_cloud_CA-7_5_0335;nist_800_53_rev5_multi_cloud_CA-7_6_0336;nist_800_53_rev5_multi_cloud_PE-6_2_0776;nist_800_53_rev5_multi_cloud_PE-6_4_0778;nist_800_53_rev5_multi_cloud_PM-16_1_0874;nist_800_53_rev5_multi_cloud_RA-1-a_0990;nist_800_53_rev5_multi_cloud_RA-10-a_1029;nist_800_53_rev5_multi_cloud_RA-3_4_1000;nist_800_53_rev5_multi_cloud_RA-5-a_1018;nist_800_53_rev5_multi_cloud_RA-5_4_1012;nist_800_53_rev5_multi_cloud_SC-43-b_1322;nist_800_53_rev5_multi_cloud_SC-5-a_1191;nist_800_53_rev5_multi_cloud_SC-5-b_1192;nist_800_53_rev5_multi_cloud_SC-5_1_1188;nist_800_53_rev5_multi_cloud_SI-4-a_1391;nist_800_53_rev5_multi_cloud_SI-4-b_1392;nist_800_53_rev5_multi_cloud_SI-4-c_1393;nist_800_53_rev5_multi_cloud_SI-4_10_1363;nist_800_53_rev5_multi_cloud_SI-4_10_1364;nist_800_53_rev5_multi_cloud_SI-4_14_1369;nist_800_53_rev5_multi_cloud_SI-4_1_1362;nist_800_53_rev5_multi_cloud_SI-4_23_1380;nist_800_53_rev5_multi_cloud_SI-4_25_1382;nist_800_53_rev5_multi_cloud_SI-4_2_1376;nist_800_53_rev5_multi_cloud_SI-4_3_1383;pci_dss_v4_multi_cloud_11.4.2_0170;pci_dss_v4_multi_cloud_11.4.3_0171;pci_dss_v4_multi_cloud_11.4.4_0172;pci_dss_v4_multi_cloud_11.4.5_0173;rbi_bank_multi_cloud_14.1_0007;rbi_bank_multi_cloud_5.2_0020;rbi_nbfc_multi_cloud_2.7_0011;rbi_nbfc_multi_cloud_3.3_0019
azure,azure.security.center_guardduty_enabled,azure.security.center_guardduty_enabled,security,,azure-mgmt-security,azure.security.center.guardduty.enabled,canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;fedramp_moderate_multi_cloud_SI-16_0396
azure,azure.security.center_no_high_severity_findings,azure.security.center_no_high_severity_findings,security,,azure-mgmt-security,azure.security.center.no.high.severity.findings,canada_pbmm_moderate_multi_cloud_CCCS_IR-4_0072;fedramp_moderate_multi_cloud_IR-4_0205;fedramp_moderate_multi_cloud_IR-4_11_0210;fedramp_moderate_multi_cloud_IR-4_1_0206;fedramp_moderate_multi_cloud_IR-4_2_0207;fedramp_moderate_multi_cloud_IR-4_4_0208;fedramp_moderate_multi_cloud_IR-4_6_0209;nist_800_53_rev5_multi_cloud_IR-4-a_0625
azure,azure.security.center_vulnerability_assessment_enabled,azure.security.center_vulnerability_assessment_enabled,security,,azure-mgmt-security,azure.security.center.vulnerability.assessment.enabled,canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;fedramp_moderate_multi_cloud_SI-16_0396
azure,azure.securitycenter.exploit_guard_enabled,azure.securitycenter.exploit_guard_enabled,securitycenter,,azure-mgmt-securitycenter,azure.securitycenter.exploit.guard.enabled,nist_800_53_rev5_multi_cloud_SI-16_1433
azure,azure.site.recovery_configured,azure.site.recovery_configured,site,,azure-mgmt-site,azure.site.recovery.configured,soc2_multi_cloud_a1_2_0025
azure,azure.sql.aurora_backup_enabled,azure.sql.aurora_backup_enabled,sql,,azure-mgmt-sql,azure.sql.aurora.backup.enabled,cisa_ce_v1_multi_cloud_Booting_Up-1_0009
azure,azure.sql.auto_minor_version_upgrade,azure.sql.auto_minor_version_upgrade,sql,,azure-mgmt-sql,azure.sql.auto.minor.version.upgrade,cisa_ce_v1_multi_cloud_Booting_Up-3_0011;rbi_bank_multi_cloud_21.2_0013;rbi_nbfc_multi_cloud_2.6_0010
azure,azure.sql.backup_enabled,azure.sql.backup_enabled,sql,,azure-mgmt-sql,azure.sql.instance.backup.enabled;azure.sql.backup.enabled;azure.sql.enabled,cisa_ce_v1_multi_cloud_Booting_Up-1_0009;cisa_ce_v1_multi_cloud_Your_Data-4_0020;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020;hipaa_multi_cloud_164_312_a_2_ii_0024;nist_800_171_r2_multi_cloud_3_6_1_3.6.1_Establish_an_operational_incident-han_0049;nist_800_171_r2_multi_cloud_3_6_2_3.6.2_Track_document_and_report_incidents_0050;rbi_bank_multi_cloud_6.1_0021;rbi_nbfc_multi_cloud_3.4_0020;rbi_nbfc_multi_cloud_7.3_0035
azure,azure.sql.database.ad_authentication_enabled,azure.sql.database.ad_authentication_enabled,sql,,azure-mgmt-sql,azure.sql.database.ad.authentication.enabled,rbi_bank_multi_cloud_8.2_0025
azure,azure.sql.database.auditing_enabled,azure.sql.database.auditing_enabled,sql,,azure-mgmt-sql,azure.sql.database.auditing.enabled,canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_CA-7_1_0094;fedramp_moderate_multi_cloud_CA-7_4_0095;fedramp_moderate_multi_cloud_SI-2_0363;fedramp_moderate_multi_cloud_SI-2_2_0364;fedramp_moderate_multi_cloud_SI-2_3_0365;nist_800_53_rev5_multi_cloud_CA-2_2_0298;nist_800_53_rev5_multi_cloud_CA-7-a_0337;nist_800_53_rev5_multi_cloud_CA-7-c_0339;nist_800_53_rev5_multi_cloud_CA-7-d_0340;nist_800_53_rev5_multi_cloud_CA-7-e_0341;nist_800_53_rev5_multi_cloud_CA-7-f_0342;nist_800_53_rev5_multi_cloud_CA-7-g_0343;nist_800_53_rev5_multi_cloud_CA-7_1_0331;nist_800_53_rev5_multi_cloud_CA-7_2_0332;nist_800_53_rev5_multi_cloud_CA-7_3_0333;nist_800_53_rev5_multi_cloud_CA-7_4_0334;nist_800_53_rev5_multi_cloud_CA-7_5_0335;nist_800_53_rev5_multi_cloud_CA-7_6_0336;nist_800_53_rev5_multi_cloud_SI-2-a_1342;rbi_nbfc_multi_cloud_3.2_0018
azure,azure.sql.database.autoscale_enabled,azure.sql.database.autoscale_enabled,sql,,azure-mgmt-sql,azure.sql.database.autoscale.enabled,soc2_multi_cloud_a1_1_0024
azure,azure.sql.database.backup_enabled,azure.sql.database.backup_enabled,sql,,azure-mgmt-sql,azure.sql.database.backup.enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056;canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;cisa_ce_v1_multi_cloud_Booting_Up-1_0009;cisa_ce_v1_multi_cloud_Your_Data-4_0020;fedramp_moderate_multi_cloud_CP-6_0146;fedramp_moderate_multi_cloud_CP-6_1_0147;fedramp_moderate_multi_cloud_CP-6_2_0148;fedramp_moderate_multi_cloud_CP-6_3_0149;fedramp_moderate_multi_cloud_CP-9_0160;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_4_ii_a_0009;nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008;nist_800_53_rev5_multi_cloud_CP-10_1_0513;nist_800_53_rev5_multi_cloud_CP-10_2_0514;nist_800_53_rev5_multi_cloud_CP-10_3_0515;nist_800_53_rev5_multi_cloud_CP-10_4_0516;nist_800_53_rev5_multi_cloud_CP-10_5_0517;nist_800_53_rev5_multi_cloud_CP-10_6_0518;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_CP-6-a_0485;nist_800_53_rev5_multi_cloud_CP-6_1_0482;nist_800_53_rev5_multi_cloud_CP-6_2_0483;nist_800_53_rev5_multi_cloud_CP-9-a_0509;nist_800_53_rev5_multi_cloud_CP-9-b_0510;nist_800_53_rev5_multi_cloud_CP-9-c_0511;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SI-13_5_1426;rbi_nbfc_multi_cloud_7.5_0037
azure,azure.sql.database.backup_encrypted,azure.sql.database.backup_encrypted,sql,,azure-mgmt-sql,azure.sql.database.backup.encrypted,rbi_bank_multi_cloud_8.1_0024
azure,azure.sql.database.deletion_protection,azure.sql.database.deletion_protection,sql,,azure-mgmt-sql,azure.sql.database.deletion.protection,canada_pbmm_moderate_multi_cloud_CCCS_CM-3_0043;canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053;canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142;fedramp_moderate_multi_cloud_CM-3_0105;fedramp_moderate_multi_cloud_CM-3_1_0106;fedramp_moderate_multi_cloud_CM-3_2_0107;fedramp_moderate_multi_cloud_CM-3_4_0108;fedramp_moderate_multi_cloud_CM-3_6_0109;fedramp_moderate_multi_cloud_CP-2_0135;fedramp_moderate_multi_cloud_CP-2_1_0136;fedramp_moderate_multi_cloud_CP-2_2_0137;fedramp_moderate_multi_cloud_CP-2_3_0138;fedramp_moderate_multi_cloud_CP-2_5_0139;fedramp_moderate_multi_cloud_CP-2_8_0140;fedramp_moderate_multi_cloud_SC-22_0354;nist_800_53_rev5_multi_cloud_CM-3-a_0376;nist_800_53_rev5_multi_cloud_CP-2-a_0462;nist_800_53_rev5_multi_cloud_CP-2-d_0465;nist_800_53_rev5_multi_cloud_CP-2-e_0466;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_SC-22_1268;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SI-13_5_1426
azure,azure.sql.database.diagnostic_settings_enabled,azure.sql.database.diagnostic_settings_enabled,sql,,azure-mgmt-sql,azure.sql.database.diagnostic.settings.enabled,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033;canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024;canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025;canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030;fedramp_moderate_multi_cloud_AU-12_0081;fedramp_moderate_multi_cloud_AU-12_1_0082;fedramp_moderate_multi_cloud_AU-12_3_0083;fedramp_moderate_multi_cloud_AU-2_0058;fedramp_moderate_multi_cloud_AU-3_0059;fedramp_moderate_multi_cloud_AU-3_1_0060;fedramp_moderate_multi_cloud_AU-8_0074;nist_800_53_rev5_multi_cloud_AC-2_4_0011;nist_800_53_rev5_multi_cloud_AC-3_10_0031;nist_800_53_rev5_multi_cloud_AC-3_1_0029;nist_800_53_rev5_multi_cloud_AC-3_1_0030;nist_800_53_rev5_multi_cloud_AC-4_26_0075;nist_800_53_rev5_multi_cloud_AC-6_9_0100;nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272;nist_800_53_rev5_multi_cloud_AU-12-a_0278;nist_800_53_rev5_multi_cloud_AU-12-c_0280;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_4_0277;nist_800_53_rev5_multi_cloud_AU-14_3_0288;nist_800_53_rev5_multi_cloud_AU-2-b_0224;nist_800_53_rev5_multi_cloud_AU-3-a_0231;nist_800_53_rev5_multi_cloud_AU-3-b_0232;nist_800_53_rev5_multi_cloud_AU-3-c_0233;nist_800_53_rev5_multi_cloud_AU-3-d_0234;nist_800_53_rev5_multi_cloud_AU-3-e_0235;nist_800_53_rev5_multi_cloud_AU-3-f_0236;nist_800_53_rev5_multi_cloud_AU-8-b_0258;nist_800_53_rev5_multi_cloud_SI-4_17_1373;nist_800_53_rev5_multi_cloud_SI-4_20_1377;nist_800_53_rev5_multi_cloud_SI-4_2_1376
azure,azure.sql.database.encryption_at_rest_enabled,azure.sql.database.encryption_at_rest_enabled,sql,,azure-mgmt-sql,azure.sql.database.encryption.at.rest.enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144;fedramp_moderate_multi_cloud_CP-9_0160;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;fedramp_moderate_multi_cloud_SC-28_0357;nist_800_53_rev5_multi_cloud_CP-9-d_0512;nist_800_53_rev5_multi_cloud_CP-9_8_0508;nist_800_53_rev5_multi_cloud_SC-28_1_1280;nist_800_53_rev5_multi_cloud_SI-19_4_1445
azure,azure.sql.database.multi_az,azure.sql.database.multi_az,sql,,azure-mgmt-sql,azure.sql.instance.multi.az;azure.sql.database.multi.az,canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053;canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142;fedramp_moderate_multi_cloud_CP-2_0135;fedramp_moderate_multi_cloud_CP-2_1_0136;fedramp_moderate_multi_cloud_CP-2_2_0137;fedramp_moderate_multi_cloud_CP-2_3_0138;fedramp_moderate_multi_cloud_CP-2_5_0139;fedramp_moderate_multi_cloud_CP-2_8_0140;fedramp_moderate_multi_cloud_SC-22_0354;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020;nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008;nist_800_53_rev5_multi_cloud_CP-10_1_0513;nist_800_53_rev5_multi_cloud_CP-10_3_0515;nist_800_53_rev5_multi_cloud_CP-10_4_0516;nist_800_53_rev5_multi_cloud_CP-10_5_0517;nist_800_53_rev5_multi_cloud_CP-10_6_0518;nist_800_53_rev5_multi_cloud_CP-2-a_0462;nist_800_53_rev5_multi_cloud_CP-2-d_0465;nist_800_53_rev5_multi_cloud_CP-2-e_0466;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_CP-2_6_0458;nist_800_53_rev5_multi_cloud_CP-6_2_0483;nist_800_53_rev5_multi_cloud_SC-22_1268;nist_800_53_rev5_multi_cloud_SC-36_1_1302;nist_800_53_rev5_multi_cloud_SC-36_2_1303;nist_800_53_rev5_multi_cloud_SC-36_6_1304;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SC-6_1193;nist_800_53_rev5_multi_cloud_SI-13_5_1426
azure,azure.sql.database.no_public_access,azure.sql.database.no_public_access,sql,,azure-mgmt-sql,azure.sql.database.no.public.access;azure.sql.instance.no.public.access,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_AC-17_1_0035;fedramp_moderate_multi_cloud_AC-17_2_0036;fedramp_moderate_multi_cloud_AC-17_3_0037;fedramp_moderate_multi_cloud_AC-17_4_0038;fedramp_moderate_multi_cloud_SC-7_0332;fedramp_moderate_multi_cloud_SC-7_10_0338;fedramp_moderate_multi_cloud_SC-7_12_0339;fedramp_moderate_multi_cloud_SC-7_18_0340;fedramp_moderate_multi_cloud_SC-7_20_0341;fedramp_moderate_multi_cloud_SC-7_21_0342;fedramp_moderate_multi_cloud_SC-7_3_0333;fedramp_moderate_multi_cloud_SC-7_4_0334;fedramp_moderate_multi_cloud_SC-7_5_0335;fedramp_moderate_multi_cloud_SC-7_7_0336;fedramp_moderate_multi_cloud_SC-7_8_0337;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_312_a_1_0022;nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004;nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008;nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011;nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023;nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020;nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024;nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026;nist_800_53_rev5_multi_cloud_AC-17-b_0152;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_SC-25_1277;nist_800_53_rev5_multi_cloud_SC-7-a_1224;nist_800_53_rev5_multi_cloud_SC-7-b_1225;nist_800_53_rev5_multi_cloud_SC-7-c_1226;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221;rbi_bank_multi_cloud_17.1_0011;rbi_bank_multi_cloud_8.2_0025
