rule_id,service,resource,scope,template_id
aws.sagemaker.model.cross_account_sharing_restricted,sagemaker,model,privacy_ai.model,data_privacy_ai.security.model_registry.cross_account_sharing_restricted
aws.sagemaker.model.artifact_encryption_enabled,sagemaker,model,privacy_ai.model,data_privacy_ai.security.model_registry.artifact_encryption_enabled
aws.sagemaker.model.rbac_least_privilege,sagemaker,model,privacy_ai.model,data_privacy_ai.security.model_registry.rbac_least_privilege
aws.sagemaker.endpoint_configuration.kms_keys_restricted,sagemaker,endpoint_configuration,privacy_ai.endpoint_config,data_privacy_ai.security.endpoint_config.kms_keys_restricted
aws.sagemaker.endpoint_configuration.content_type_whitelist_enforced,sagemaker,endpoint_configuration,privacy_ai.endpoint_config,data_privacy_ai.security.endpoint_config.content_type_whitelist_enforced
aws.sagemaker.endpoint_configuration.capture_store_encrypted_and_private,sagemaker,endpoint_configuration,privacy_ai.endpoint_config,data_privacy_ai.security.endpoint_config.capture_store_encrypted_and_private
aws.sagemaker.endpoint.logging_enabled,sagemaker,endpoint,privacy_ai.endpoint,data_privacy_ai.security.endpoint.logging_enabled
aws.sagemaker.endpoint.kms_encryption_enabled,sagemaker,endpoint,privacy_ai.endpoint,data_privacy_ai.security.endpoint.kms_encryption_enabled
aws.sagemaker.endpoint.private_networking_enforced,sagemaker,endpoint,privacy_ai.endpoint,data_privacy_ai.security.endpoint.private_networking_enforced
aws.sagemaker.endpoint.authz_policies_enforced,sagemaker,endpoint,privacy_ai.endpoint,data_privacy_ai.security.endpoint.authz_policies_enforced
aws.sagemaker.endpoint.authn_required,sagemaker,endpoint,privacy_ai.endpoint,data_privacy_ai.security.endpoint.authn_required
aws.stepfunctions.state_machine.max_length_defined_when_applicable,stepfunctions,state_machine,pipeline.parameter_allowed,data_pipeline.security.parameter_constraint.max_length_defined_when_applicable
aws.stepfunctions.state_machine.min_length_defined_when_applicable,stepfunctions,state_machine,pipeline.parameter_allowed,data_pipeline.security.parameter_constraint.min_length_defined_when_applicable
aws.stepfunctions.state_machine.pattern_defined_when_applicable,stepfunctions,state_machine,pipeline.parameter_allowed,data_pipeline.security.parameter_constraint.pattern_defined_when_applicable
aws.stepfunctions.state_machine.allowlist_defined_when_applicable,stepfunctions,state_machine,pipeline.parameter_allowed,data_pipeline.security.parameter_constraint.allowlist_defined_when_applicable
aws.stepfunctions.state_machine.values_not_plaintext_secret,stepfunctions,state_machine,pipeline.parameter_attribute,data_pipeline.security.parameter_metadata.values_not_plaintext_secret
aws.stepfunctions.state_machine.disallowed_attribute_keys_blocked,stepfunctions,state_machine,pipeline.parameter_attribute,data_pipeline.security.parameter_metadata.disallowed_attribute_keys_blocked
aws.stepfunctions.state_machine.sensitive_keys_require_secret_type,stepfunctions,state_machine,pipeline.parameter_attribute,data_pipeline.security.parameter_metadata.sensitive_keys_require_secret_type
aws.stepfunctions.state_machine.secret_refs_resolved_at_runtime,stepfunctions,state_machine,pipeline.parameter_object,data_pipeline.security.parameter_binding.secret_refs_resolved_at_runtime
aws.stepfunctions.state_machine.sensitive_params_not_logged,stepfunctions,state_machine,pipeline.parameter_object,data_pipeline.security.parameter_binding.sensitive_params_not_logged
aws.stepfunctions.state_machine.only_expected_params_bound,stepfunctions,state_machine,pipeline.parameter_object,data_pipeline.security.parameter_binding.only_expected_params_bound
aws.stepfunctions.state_machine.attributes_no_plaintext_secrets,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.attributes_no_plaintext_secrets
aws.stepfunctions.state_machine.max_length_defined_where_applicable,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.max_length_defined_where_applicable
aws.stepfunctions.state_machine.min_length_defined_where_applicable,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.min_length_defined_where_applicable
aws.stepfunctions.state_machine.pattern_defined_where_applicable,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.pattern_defined_where_applicable
aws.stepfunctions.state_machine.allowed_values_defined_where_applicable,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.allowed_values_defined_where_applicable
aws.stepfunctions.state_machine.default_not_sensitive,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.default_not_sensitive
aws.stepfunctions.state_machine.value_from_secrets_manager_when_sensitive,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.value_from_secrets_manager_when_sensitive
aws.stepfunctions.state_machine.type_set,stepfunctions,state_machine,pipeline.parameter,data_pipeline.security.parameter.type_set
aws.stepfunctions.state_machine.logging_enabled,stepfunctions,state_machine,pipeline.object,data_pipeline.security.object.logging_enabled
aws.stepfunctions.state_machine.environment_no_plaintext_secrets,stepfunctions,state_machine,pipeline.object,data_pipeline.security.object.environment_no_plaintext_secrets
aws.stepfunctions.state_machine.network_private_only,stepfunctions,state_machine,pipeline.object,data_pipeline.security.object.network_private_only
aws.stepfunctions.state_machine.execution_role_least_privilege,stepfunctions,state_machine,pipeline.object,data_pipeline.security.object.execution_role_least_privilege
aws.stepfunctions.state_machine.signed_and_verified,stepfunctions,state_machine,pipeline.definition,data_pipeline.security.definition.signed_and_verified
aws.stepfunctions.state_machine.version_immutability_enforced,stepfunctions,state_machine,pipeline.definition,data_pipeline.security.definition.version_immutability_enforced
aws.stepfunctions.state_machine.storage_private,stepfunctions,state_machine,pipeline.definition,data_pipeline.security.definition.storage_private
aws.stepfunctions.state_machine.storage_encrypted,stepfunctions,state_machine,pipeline.definition,data_pipeline.security.definition.storage_encrypted
aws.stepfunctions.state_machine.logs_and_metrics_enabled,stepfunctions,state_machine,pipeline.pipeline,data_pipeline.security.pipeline.logs_and_metrics_enabled
aws.glue.workflow.logs_and_metrics_enabled,glue,workflow,pipeline.pipeline,data_pipeline.security.pipeline.logs_and_metrics_enabled
aws.eventbridge.rule.logs_and_metrics_enabled,eventbridge,rule,pipeline.pipeline,data_pipeline.security.pipeline.logs_and_metrics_enabled
aws.stepfunctions.state_machine.artifacts_private_and_encrypted,stepfunctions,state_machine,pipeline.pipeline,data_pipeline.security.pipeline.artifacts_private_and_encrypted
aws.glue.workflow.artifacts_private_and_encrypted,glue,workflow,pipeline.pipeline,data_pipeline.security.pipeline.artifacts_private_and_encrypted
aws.eventbridge.rule.artifacts_private_and_encrypted,eventbridge,rule,pipeline.pipeline,data_pipeline.security.pipeline.artifacts_private_and_encrypted
aws.stepfunctions.state_machine.private_networking_enforced,stepfunctions,state_machine,pipeline.pipeline,data_pipeline.security.pipeline.private_networking_enforced
aws.glue.workflow.private_networking_enforced,glue,workflow,pipeline.pipeline,data_pipeline.security.pipeline.private_networking_enforced
aws.eventbridge.rule.private_networking_enforced,eventbridge,rule,pipeline.pipeline,data_pipeline.security.pipeline.private_networking_enforced
aws.stepfunctions.state_machine.execution_roles_least_privilege,stepfunctions,state_machine,pipeline.pipeline,data_pipeline.security.pipeline.execution_roles_least_privilege
aws.glue.workflow.execution_roles_least_privilege,glue,workflow,pipeline.pipeline,data_pipeline.security.pipeline.execution_roles_least_privilege
aws.eventbridge.rule.execution_roles_least_privilege,eventbridge,rule,pipeline.pipeline,data_pipeline.security.pipeline.execution_roles_least_privilege
aws.stepfunctions.state_machine.kms_encryption_enabled,stepfunctions,state_machine,pipeline.pipeline,data_pipeline.security.pipeline.kms_encryption_enabled
aws.glue.workflow.kms_encryption_enabled,glue,workflow,pipeline.pipeline,data_pipeline.security.pipeline.kms_encryption_enabled
aws.eventbridge.rule.kms_encryption_enabled,eventbridge,rule,pipeline.pipeline,data_pipeline.security.pipeline.kms_encryption_enabled
aws.glue.ml_transform.logs_enabled,glue,ml_transform,lineage.ml_transform,lineage.security.ml_transform.logs_enabled
aws.glue.ml_transform.network_private_only,glue,ml_transform,lineage.ml_transform,lineage.security.ml_transform.network_private_only
aws.glue.ml_transform.role_least_privilege,glue,ml_transform,lineage.ml_transform,lineage.security.ml_transform.role_least_privilege
aws.glue.classifier.rbac_least_privilege,glue,classifier,lineage.classifier,lineage.security.classifier.rbac_least_privilege
aws.glue.classifier.definition_version_pinned,glue,classifier,lineage.classifier,lineage.security.classifier.definition_version_pinned
aws.glue.classifier.source_trusted,glue,classifier,lineage.classifier,lineage.security.classifier.source_trusted
aws.glue.partition.access_policies_least_privilege,glue,partition,lineage.partition,lineage.security.partition.access_policies_least_privilege
aws.glue.partition.catalog_encrypted,glue,partition,lineage.partition,lineage.security.partition.catalog_encrypted
aws.glue.data_quality_ruleset.logs_enabled,glue,data_quality_ruleset,lineage.data_quality,lineage.security.data_quality.logs_enabled
aws.glue.data_quality_ruleset.output_location_private_and_encrypted,glue,data_quality_ruleset,lineage.data_quality,lineage.security.data_quality.output_location_private_and_encrypted
aws.glue.data_quality_ruleset.role_least_privilege,glue,data_quality_ruleset,lineage.data_quality,lineage.security.data_quality.role_least_privilege
aws.glue.data_quality_ruleset.rbac_least_privilege,glue,data_quality_ruleset,lineage.rule,lineage.security.rule.rbac_least_privilege
aws.glue.data_quality_ruleset.definition_version_pinned,glue,data_quality_ruleset,lineage.rule,lineage.security.rule.definition_version_pinned
aws.glue.data_quality_ruleset.source_trusted,glue,data_quality_ruleset,lineage.rule,lineage.security.rule.source_trusted
aws.glue.data_quality_ruleset.version_pinned,glue,data_quality_ruleset,lineage.ruleset,lineage.security.ruleset.version_pinned
aws.glue.data_quality_ruleset.rbac_least_privilege,glue,data_quality_ruleset,lineage.ruleset,lineage.security.ruleset.rbac_least_privilege
aws.glue.data_quality_ruleset.encrypted_at_rest,glue,data_quality_ruleset,lineage.ruleset,lineage.security.ruleset.encrypted_at_rest
aws.glue.schema.immutability_enforced,glue,schema,lineage.schema,lineage.security.schema_version.immutability_enforced
aws.glue.schema.rbac_least_privilege,glue,schema,lineage.schema,lineage.security.schema.rbac_least_privilege
aws.glue.schema.encrypted,glue,schema,lineage.schema,lineage.security.schema.encrypted
aws.glue.registry.cross_account_sharing_restricted,glue,registry,lineage.registry,lineage.security.registry.cross_account_sharing_restricted
aws.glue.registry.rbac_least_privilege,glue,registry,lineage.registry,lineage.security.registry.rbac_least_privilege
aws.glue.registry.metadata_encryption_enabled,glue,registry,lineage.registry,lineage.security.registry.metadata_encryption_enabled
aws.glue.table.public_sharing_disabled,glue,table,lineage.table,lineage.security.table.public_sharing_disabled
aws.glue.table.access_policies_least_privilege,glue,table,lineage.table,lineage.security.table.access_policies_least_privilege
aws.glue.table.encrypted,glue,table,lineage.table,lineage.security.table.encrypted
aws.glue.database.cross_account_sharing_restricted,glue,database,lineage.database,lineage.security.database.cross_account_sharing_restricted
aws.glue.database.policy_least_privilege,glue,database,lineage.database,lineage.security.database.policy_least_privilege
aws.glue.database.encrypted,glue,database,lineage.database,lineage.security.database.encrypted
aws.glue.trigger.logs_enabled,glue,trigger,lineage.trigger,lineage.security.trigger.logs_enabled
aws.glue.trigger.event_sources_restricted,glue,trigger,lineage.trigger,lineage.security.trigger.event_sources_restricted
aws.glue.trigger.targets_least_privilege,glue,trigger,lineage.trigger,lineage.security.trigger.targets_least_privilege
aws.glue.workflow.cross_account_trusts_restricted,glue,workflow,lineage.workflow,lineage.security.workflow.cross_account_trusts_restricted
aws.glue.workflow.execution_role_least_privilege,glue,workflow,lineage.workflow,lineage.security.workflow.execution_role_least_privilege
