rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.macie.classification_job.policy_blocks_public_for_sensitive_configured,macie,classification_job,network_security_and_connectivity,high,macie.classification_job.network,network_security.network_access.macie_classification_job_policy_blocks_public_for_sensitive_configured,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.custom_data_identifier.macie_auto_classification_enabled_if_supported,macie,custom_data_identifier,configuration_and_change_management,medium,macie.custom_data_identifier.configuration,security.configuration.macie_custom_data_identifier_macie_auto_classification_enabled_if_supported,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.custom_data_identifier.macie_required_sensitivity_tags_present,macie,custom_data_identifier,configuration_and_change_management,medium,macie.custom_data_identifier.configuration,security.configuration.macie_custom_data_identifier_macie_required_sensitivity_tags_present,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.custom_data_identifier.policy_blocks_public_for_sensitive_configured,macie,custom_data_identifier,network_security_and_connectivity,high,macie.custom_data_identifier.network,network_security.network_access.macie_custom_data_identifier_policy_blocks_public_for_sensitive_configured,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.findings.integrations_authenticated_configured,macie,findings,configuration_and_change_management,medium,macie.findings.configuration,security.configuration.macie_findings_integrations_authenticated_configured,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.findings.macie_export_destinations_private_configured,macie,findings,network_security_and_connectivity,high,macie.findings.network,network_security.network_access.macie_findings_macie_export_destinations_private_configured,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.findings.macie_logs_centralized_and_encrypted,macie,findings,data_protection_and_privacy,high,macie.findings.encryption,data_protection.encryption_rest.macie_findings_macie_logs_centralized_and_encrypted,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.findings.macie_reports_storage_encrypted,macie,findings,data_protection_and_privacy,high,macie.findings.encryption,data_protection.encryption_rest.macie_findings_macie_reports_storage_encrypted,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.macie.findings.rbac_least_privilege,macie,findings,identity_and_access_management,high,macie.findings.access_control,identity_access.least_privilege.macie_findings_rbac_least_privilege,boto3.macie2,boto3.macie2,SCAN_ABLE
aws.mq.broker.mq_active_deployment_mode_configured,mq,broker,configuration_and_change_management,medium,mq.broker.configuration,security.configuration.mq_broker_mq_active_deployment_mode_configured,boto3.mq,boto3.mq,SCAN_ABLE
aws.mq.cluster.mq_deployment_mode_configured,mq,cluster,configuration_and_change_management,medium,mq.cluster.configuration,security.configuration.mq_cluster_mq_deployment_mode_configured,boto3.mq,boto3.mq,SCAN_ABLE
aws.mq.resource.broker_logging_enabled,mq,resource,logging_monitoring_and_alerting,medium,mq.resource.logging,logging_monitoring.logging.mq_resource_broker_logging_enabled,boto3.mq,boto3.mq,SCAN_ABLE
aws.neptune.cluster.cloudwatch_monitoring_alerting_enabled,neptune,cluster,logging_monitoring_and_alerting,medium,neptune.cluster.logging,logging_monitoring.monitoring.neptune_cluster_cloudwatch_monitoring_alerting_enabled,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.copy_tags_to_snapshots_configured,neptune,cluster,resilience_and_disaster_recovery,medium,neptune.cluster.backup_recovery,resilience.backup_recovery.neptune_cluster_copy_tags_to_snapshots_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.encryption_at_rest_cmek_configured,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_encryption_at_rest_cmek_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.encryption_in_transit_enforced,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_encryption_in_transit_enforced,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.iam_db_authentication_enabled,neptune,cluster,identity_and_access_management,high,neptune.cluster.access_control,identity_access.least_privilege.neptune_cluster_iam_db_authentication_enabled,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.iam_or_managed_identity_auth_enabled_if_supported,neptune,cluster,identity_and_access_management,high,neptune.cluster.access_control,identity_access.least_privilege.neptune_cluster_iam_or_managed_identity_auth_enabled_if_supported,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.neptune_integration_cloudwatch_logs_configured,neptune,cluster,logging_monitoring_and_alerting,medium,neptune.cluster.logging,logging_monitoring.logging.neptune_cluster_neptune_integration_cloudwatch_logs_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.neptune_minor_version_auto_upgrade_enabled,neptune,cluster,data_protection_and_privacy,low,neptune.cluster.data_protection,data_protection.data_lifecycle.neptune_cluster_neptune_minor_version_auto_upgrade_enabled,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.neptune_multi_az_configured,neptune,cluster,configuration_and_change_management,medium,neptune.cluster.configuration,security.configuration.neptune_cluster_neptune_multi_az_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.neptune_storage_encrypted,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_neptune_storage_encrypted,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.network_security_audit_configured,neptune,cluster,logging_monitoring_and_alerting,medium,neptune.cluster.logging,logging_monitoring.monitoring.neptune_cluster_network_security_audit_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.require_tls_in_transit_configured,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_transit.neptune_cluster_require_tls_in_transit_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.snapshot_encrypted,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_snapshot_encrypted,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.instance.iam_or_managed_identity_auth_enabled_if_supported,neptune,instance,identity_and_access_management,high,neptune.instance.access_control,identity_access.least_privilege.neptune_instance_iam_or_managed_identity_auth_enabled_if_supported,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.instance.require_tls_in_transit_configured,neptune,instance,data_protection_and_privacy,high,neptune.instance.encryption,data_protection.encryption_transit.neptune_instance_require_tls_in_transit_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.security_configuration_review.security_configuration_review_configured,neptune,security_configuration_review,configuration_and_change_management,medium,neptune.security_configuration_review.configuration,security.configuration.neptune_security_configuration_review_security_configuration_review_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.networkfirewall.firewall.logging_enabled,networkfirewall,firewall,network_security_and_connectivity,high,networkfirewall.firewall.network,network_perimeter.intrusion_detection.ids_enabled,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.firewall.networkfirewall_multi_az_deployment_enabled,networkfirewall,firewall,network_security_and_connectivity,high,networkfirewall.firewall.network,network_security.network_access.networkfirewall_firewall_networkfirewall_multi_az_deployment_enabled,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.firewall.networkfirewall_no_permit_any_configured,networkfirewall,firewall,network_security_and_connectivity,high,networkfirewall.firewall.network,network_security.network_access.networkfirewall_firewall_networkfirewall_no_permit_any_configured,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.firewall.rule_groups_enabled,networkfirewall,firewall,configuration_and_change_management,medium,networkfirewall.firewall.configuration,security.configuration.networkfirewall_firewall_rule_groups_enabled,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.in.all_vpc_configured,networkfirewall,in,network_security_and_connectivity,high,networkfirewall.in.network,network_security.network_access.networkfirewall_in_all_vpc_configured,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.resource.logging_enabled,networkfirewall,resource,logging_monitoring_and_alerting,medium,networkfirewall.resource.logging,logging_monitoring.logging.networkfirewall_resource_logging_enabled,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.opensearch.service.domains_access_control_enabled,opensearch,service,configuration_and_change_management,medium,opensearch.service.configuration,security.configuration.opensearch_service_domains_access_control_enabled,boto3.opensearch,boto3.opensearch,SCAN_ABLE
aws.opensearch.service.domains_fault_tolerant_data_nodes_configured,opensearch,service,configuration_and_change_management,medium,opensearch.service.configuration,security.configuration.opensearch_service_domains_fault_tolerant_data_nodes_configured,boto3.opensearch,boto3.opensearch,SCAN_ABLE
aws.opensearch.service.domains_fault_tolerant_master_nodes_configured,opensearch,service,configuration_and_change_management,medium,opensearch.service.configuration,security.configuration.opensearch_service_domains_fault_tolerant_master_nodes_configured,boto3.opensearch,boto3.opensearch,SCAN_ABLE
aws.opensearch.service.domains_not_publicly_accessible_configured,opensearch,service,network_security_and_connectivity,high,opensearch.service.network,network_security.network_access.opensearch_service_domains_not_publicly_accessible_configured,boto3.opensearch,boto3.opensearch,SCAN_ABLE
aws.opensearch.service.opensearch_domains_https_communications_enforced,opensearch,service,configuration_and_change_management,medium,opensearch.service.configuration,security.configuration.opensearch_service_opensearch_domains_https_communications_enforced,boto3.opensearch,boto3.opensearch,SCAN_ABLE
aws.organizations.account.api_access_keys_root_or_owner_disallowed_configured,organizations,account,configuration_and_change_management,medium,organizations.account.configuration,security.configuration.organizations_account_api_access_keys_root_or_owner_disallowed_configured,boto3.organizations,boto3.organizations,SCAN_ABLE
aws.organizations.account.break_glass_s_mfa_enforced,organizations,account,identity_and_access_management,critical,organizations.account.access_control,identity_access.authentication.organizations_account_break_glass_s_mfa_enforced,boto3.organizations,boto3.organizations,SCAN_ABLE
aws.organizations.account.no_public_admin_roles_configured,organizations,account,network_security_and_connectivity,high,organizations.account.network,network_security.network_access.organizations_account_no_public_admin_roles_configured,boto3.organizations,boto3.organizations,SCAN_ABLE
aws.organizations.account.organizations_lockout_threshold_configured,organizations,account,configuration_and_change_management,medium,organizations.account.configuration,security.configuration.organizations_account_organizations_lockout_threshold_configured,boto3.organizations,boto3.organizations,SCAN_ABLE
aws.organizations.account.organizations_max_age_90_days_or_less_configured,organizations,account,configuration_and_change_management,medium,organizations.account.configuration,security.configuration.organizations_account_organizations_max_age_90_days_or_less_configured,boto3.organizations,boto3.organizations,SCAN_ABLE
aws.organizations.account.organizations_min_length_14_configured,organizations,account,configuration_and_change_management,medium,organizations.account.configuration,security.configuration.organizations_account_organizations_min_length_14_configured,boto3.organizations,boto3.organizations,SCAN_ABLE
aws.organizations.account.organizations_part_of_organizations_configured,organizations,account,configuration_and_change_management,medium,organizations.account.configuration,security.configuration.organizations_account_organizations_part_of_organizations_configured,boto3.organizations,boto3.organizations,SCAN_ABLE
