rule_id,provider,service,category,severity,title,description,rule_type,check_type,complexity,frameworks,compliance_ids,threat_category,action_category,mitre_tactics,mitre_techniques,risk_score,domain,posture_category,source_file
gcp.sql.instance.user_connections_flag_non_limiting_configured,gcp,sql,instance,MEDIUM,Ensure 'user Connections' Database Flag for Cloud SQL  SQL Server Instance Is Se,Ensure 'user Connections' Database Flag for Cloud SQL  SQL Server Instance Is Se,config,config,L2_API_CONFIG,CIS_GCP,cis_gcp_6.3.3,,,,,,,,gcp_rule_config/sql/gcp.sql.instance.user_connections_flag_non_limiting_configured.yaml
gcp.sql.instance.user_options_flag_not_configured,gcp,sql,instance,MEDIUM,Ensure 'user options' Database Flag for Cloud SQL SQL  Server Instance Is Not Co,Ensure 'user options' Database Flag for Cloud SQL SQL  Server Instance Is Not Co,config,config,L2_API_CONFIG,CIS_GCP,cis_gcp_6.3.4,,,,,,,,gcp_rule_config/sql/gcp.sql.instance.user_options_flag_not_configured.yaml
gcp.sql.multi.az_enabled,gcp,sql,multi,MEDIUM,Disaster Recovery,Disaster Recovery,config,config,L1_API_BOOLEAN,RBI_BANK;RBI_NBFC,rbi_bank_6.2;rbi_nbfc_5.3,,,,,,,,gcp_rule_config/sql/gcp.sql.multi.az_enabled.yaml
gcp.sql.mysql.skip_show_database_flag_check,gcp,sql,mysql,MEDIUM,Ensure ‘Skip_show_database’ Database Flag for Cloud  SQL MySQL Instance Is Set t,Ensure ‘Skip_show_database’ Database Flag for Cloud  SQL MySQL Instance Is Set t,config,config,L2_API_CONFIG,CIS_GCP,cis_gcp_6.1.2,,,,,,,,gcp_rule_config/sql/gcp.sql.mysql.skip_show_database_flag_check.yaml
gcp.sql.postgresql.log_connections_flag_check,gcp,sql,postgresql,MEDIUM,Ensure That the ‘Log_connections’ Database Flag for Cloud  SQL PostgreSQL Instan,Ensure That the ‘Log_connections’ Database Flag for Cloud  SQL PostgreSQL Instan,config,config,L2_API_CONFIG,CIS_GCP,cis_gcp_6.2.2,,,,,,,,gcp_rule_config/sql/gcp.sql.postgresql.log_connections_flag_check.yaml
gcp.sql.postgresql.log_disconnections_flag_enabled,gcp,sql,postgresql,MEDIUM,Ensure That the ‘Log_disconnections’ Database Flag for  Cloud SQL PostgreSQL Ins,Ensure That the ‘Log_disconnections’ Database Flag for  Cloud SQL PostgreSQL Ins,config,config,L1_API_BOOLEAN,CIS_GCP,cis_gcp_6.2.3,,,,,,,,gcp_rule_config/sql/gcp.sql.postgresql.log_disconnections_flag_enabled.yaml
gcp.sql.postgresql.log_min_error_statement_compliance_check,gcp,sql,postgresql,MEDIUM,Ensure ‘Log_min_error_statement’ Database Flag for Cloud  SQL PostgreSQL Instanc,Ensure ‘Log_min_error_statement’ Database Flag for Cloud  SQL PostgreSQL Instanc,config,config,L2_API_CONFIG,CIS_GCP,cis_gcp_6.2.6,,,,,,,,gcp_rule_config/sql/gcp.sql.postgresql.log_min_error_statement_compliance_check.yaml
gcp.sql.postgresql.log_statement_flag_check,gcp,sql,postgresql,MEDIUM,Ensure ‘Log_statement’ Database Flag for Cloud SQL  PostgreSQL Instance Is Set A,Ensure ‘Log_statement’ Database Flag for Cloud SQL  PostgreSQL Instance Is Set A,config,config,L2_API_CONFIG,CIS_GCP,cis_gcp_6.2.4,,,,,,,,gcp_rule_config/sql/gcp.sql.postgresql.log_statement_flag_check.yaml
gcp.sql.sqlserver.trace_flag_3625_enabled,gcp,sql,sqlserver,MEDIUM,Ensure '3625 (trace flag)' Database Flag for all Cloud SQL  SQL Server Instances,Ensure '3625 (trace flag)' Database Flag for all Cloud SQL  SQL Server Instances,config,config,L1_API_BOOLEAN,CIS_GCP,cis_gcp_6.3.6,,,,,,,,gcp_rule_config/sql/gcp.sql.sqlserver.trace_flag_3625_enabled.yaml
gcp.storage.bucket.cross_project_replication_disabled,gcp,storage,bucket,MEDIUM,(refined),(refined),config,config,L1_API_BOOLEAN,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,,,,,,,,gcp_rule_config/storage/gcp.storage.bucket.cross_project_replication_disabled.yaml
gcp.storage.bucket.signed_url_expiry_configured,gcp,storage,bucket,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,,,,,,,,gcp_rule_config/storage/gcp.storage.bucket.signed_url_expiry_configured.yaml
gcp.storage.multi.region_configured,gcp,storage,multi,MEDIUM,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data","A1.2 Backup and Disaster Recovery: The entity implements backup processes, data",config,config,L2_API_CONFIG,SOC2,soc2_a1_2,,,,,,,,gcp_rule_config/storage/gcp.storage.multi.region_configured.yaml
gcp.vpn.ha_vpn_gateway.split_tunnel_configured,gcp,vpn,ha_vpn_gateway,MEDIUM,check that Google Cloud VPN gateways for classic VPN do not have split tunneling enabled for peer configurations,check that Google Cloud VPN gateways for classic VPN do not have split tunneling enabled for peer configurations; (refined),config,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.13.7,,,,,,,,gcp_rule_config/vpn/gcp.vpn.ha_vpn_gateway.split_tunnel_configured.yaml
ibm.activity_tracker.alert_configuration_verification_enabled,ibm,activity_tracker,alert_configuration_verification_enabled,MEDIUM,"Ensure alerts are defined on custom views to notify of  unauthorized requests, c","Ensure alerts are defined on custom views to notify of  unauthorized requests, c",config,config,L1_API_BOOLEAN,CIS_IBM,cis_ibm_3.4,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.alert_configuration_verification_enabled.yaml
ibm.activity_tracker.monitoring_api_log_enabled,ibm,activity_tracker,monitoring_api_log_enabled,MEDIUM,Learn what is happening on your network,Learn what is happening on your network,config,config,L1_API_BOOLEAN,CISA_CE;RBI_NBFC,cisa_ce_v1_Your_Data_1;rbi_nbfc_3.5,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.monitoring_api_log_enabled.yaml
ibm.activity_tracker.cos_dataevents_read_enabled,ibm,activity_tracker,cos_dataevents_read_enabled,MEDIUM,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, qual","CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, qual",config,config,L1_API_BOOLEAN,SOC2,soc2_cc_2_1;soc2_cc_7_2,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.cos_dataevents_read_enabled.yaml
ibm.activity_tracker.data_encryption_at_rest_configured,ibm,activity_tracker,data_encryption_at_rest_configured,HIGH,Ensure Activity Tracker data is encrypted at rest,Ensure Activity Tracker data is encrypted at rest,config,config,L2_API_CONFIG,CIS_IBM,cis_ibm_3.6,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.data_encryption_at_rest_configured.yaml
ibm.activity_tracker.kms_encryption_enabled,ibm,activity_tracker,kms_encryption_enabled,HIGH,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;NIST_800_171;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_CM_6;canada_pbmm_moderate_CCCS_CM_9;canada_pbmm_moderate_CCCS_CP_9;canada_pbmm_moderate_CCCS_SC_13;fedramp_moderate_CM_6;...(+38 more),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.kms_encryption_enabled.yaml
ibm.activity_tracker.log_file_validation_enabled,ibm,activity_tracker,log_file_validation_enabled,MEDIUM,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;PCI_DSS;RBI_BANK;RBI_NBFC;SOC2,canada_pbmm_moderate_CCCS_AU_9;canada_pbmm_moderate_CCCS_CM_6;canada_pbmm_moderate_CCCS_CM_9;canada_pbmm_moderate_CCCS_SI_4;fedramp_moderate_AU_9;...(+46 more),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.log_file_validation_enabled.yaml
ibm.activity_tracker.logdna_archiving_enabled,ibm,activity_tracker,logdna_archiving_enabled,MEDIUM,Ensure Activity Tracker trails are integrated with LogDNA  Logs,Ensure Activity Tracker trails are integrated with LogDNA  Logs,config,config,L1_API_BOOLEAN,CIS_IBM,cis_ibm_3.7,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.logdna_archiving_enabled.yaml
ibm.activity_tracker.login_ip_restriction_check,ibm,activity_tracker,login_ip_restriction_check,MEDIUM,Ensure the account owner can login only from a list of  authorized countries/IP,Ensure the account owner can login only from a list of  authorized countries/IP,config,config,L2_API_CONFIG,CIS_IBM,cis_ibm_3.5,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.login_ip_restriction_check.yaml
ibm.activity_tracker.multi_region_enabled,ibm,activity_tracker,multi_region_enabled,MEDIUM,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,config,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;PCI_DSS;RBI_BANK;RBI_NBFC;SOC2,canada_pbmm_moderate_CCCS_AU_12;canada_pbmm_moderate_CCCS_AU_2;canada_pbmm_moderate_CCCS_AU_3;canada_pbmm_moderate_CCCS_AU_8;canada_pbmm_moderate_CCCS_CA_7;...(+89 more),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.multi_region_enabled.yaml
ibm.activity_tracker.cos_dataevents_write_enabled,ibm,activity_tracker,cos_dataevents_write_enabled,MEDIUM,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,config,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;NIST_800_171;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_AU_12;canada_pbmm_moderate_CCCS_AU_2;canada_pbmm_moderate_CCCS_AU_3;canada_pbmm_moderate_CCCS_AU_8;canada_pbmm_moderate_CCCS_CA_7;...(+70 more),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.cos_dataevents_write_enabled.yaml
ibm.activity_tracker.threat_detection_enumeration_configured,ibm,activity_tracker,threat_detection_enumeration_configured,MEDIUM,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessin,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessin,config,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.7;soc2_cc_3_3,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.threat_detection_enumeration_configured.yaml
ibm.activity_tracker.threat_detection_llm_jacking_configured,ibm,activity_tracker,threat_detection_llm_jacking_configured,MEDIUM,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessin,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessin,config,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.7;soc2_cc_3_3,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.threat_detection_llm_jacking_configured.yaml
ibm.activity_tracker.configuration.enabled,ibm,activity_tracker,configuration,MEDIUM,PARTIAL: ibm.activity_tracker.configuration.enabled ||| verifies audit log generation but not the underlying time sync mechanism for stamps,PARTIAL: ibm.activity_tracker.configuration.enabled ||| verifies audit log generation but not the underlying time sync mechanism for stamps,config,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.3.7,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.configuration.enabled.yaml
ibm.activity_tracker.event_routing.enabled,ibm,activity_tracker,event_routing,MEDIUM,PARTIAL: ibm.activity_tracker.event_routing.enabled ||| verifies audit logging exists for platform actions but not VoIP-specific monitoring,PARTIAL: ibm.activity_tracker.event_routing.enabled ||| verifies audit logging exists for platform actions but not VoIP-specific monitoring,config,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.13.14,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.event_routing.enabled.yaml
ibm.activity_tracker.instance.status_configured,ibm,activity_tracker,instance,MEDIUM,check that IBM Cloud Activity Tracker instance is provisioned and active,check that IBM Cloud Activity Tracker instance is provisioned and active; check that ibm cloud activity tracker is provisioned and active; check that,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-4(11);CANADA_PBMM/SI-4(16);CANADA_PBMM/SI-4(20);CANADA_PBMM/SI-4(23),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.instance.status_configured.yaml
ibm.activity_tracker.route.destination_and_filter_configured,ibm,activity_tracker,route,MEDIUM,Ensure an Activity Tracker route exists that routes all management events to a secure destination.,Ensure an Activity Tracker route exists that routes all management events to a secure destination.,config,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AU-2(3),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.route.destination_and_filter_configured.yaml
ibm.activity_tracker.route.encryption_enabled,ibm,activity_tracker,route,HIGH,PARTIAL: ibm.activity_tracker.route.encryption_enabled ||| verifies encryption-at-rest for audit log storage but not access control processes,PARTIAL: ibm.activity_tracker.route.encryption_enabled ||| verifies encryption-at-rest for audit log storage but not access control processes,config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/AU-9(4),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.route.encryption_enabled.yaml
ibm.activity_tracker.route.global_events_enabled,ibm,activity_tracker,route,MEDIUM,Check that Activity Tracker routes are configured to collect global management events.,Check that Activity Tracker routes are configured to collect global management events.,config,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/SI-4(14),,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.route.global_events_enabled.yaml
ibm.activity_tracker.route.is_configured,ibm,activity_tracker,route,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS_IBM,CIS_IBM/3.1,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.route.is_configured.yaml
ibm.activity_tracker.tracker.activity_tracker_enabled,ibm,activity_tracker,tracker,MEDIUM,(refined),(refined),config,config,L1_API_BOOLEAN,CIS,CIS/2.1.2,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.tracker.activity_tracker_enabled.yaml
ibm.activity_tracker.tracker.log_retention_days_configured,ibm,activity_tracker,tracker,MEDIUM,(refined),(refined),config,config,L2_API_CONFIG,CIS,CIS/2.1.2,,,,,,,,ibm_rule_config/activity_tracker/ibm.activity_tracker.tracker.log_retention_days_configured.yaml
ibm.api.connect.authorization_enabled,ibm,api,connect,MEDIUM,API Security,API Security,config,config,L1_API_BOOLEAN,RBI_BANK;RBI_NBFC,rbi_bank_12.1;rbi_nbfc_2.10;rbi_nbfc_2.11,,,,,,,,ibm_rule_config/api/ibm.api.connect.authorization_enabled.yaml
ibm.api.connect.restapi_client_certificate_enabled,ibm,api,connect,MEDIUM,Access Control Decisions - Access control decisions | transmit access authorizat,Access Control Decisions - Access control decisions | transmit access authorizat,config,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CA_9;canada_pbmm_moderate_CCCS_SC_13;fedramp_moderate_CA_9;fedramp_moderate_SC_13;nist_800_53_rev5_AC_17_2;...(+43 more),,,,,,,,ibm_rule_config/api/ibm.api.connect.restapi_client_certificate_enabled.yaml
ibm.api.connect.restapi_logging_enabled,ibm,api,connect,MEDIUM,Audit Record Generation,Audit Record Generation,config,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_AU_12;canada_pbmm_moderate_CCCS_AU_2;canada_pbmm_moderate_CCCS_AU_3;canada_pbmm_moderate_CCCS_AU_8;canada_pbmm_moderate_CCCS_CA_7;...(+45 more),,,,,,,,ibm_rule_config/api/ibm.api.connect.restapi_logging_enabled.yaml
ibm.api.connect.restapi_tracing_enabled,ibm,api,connect,MEDIUM,Examine audit log configurations and log data to verify that access to all audit,Examine audit log configurations and log data to verify that access to all audit,config,config,L1_API_BOOLEAN,PCI_DSS,pci_dss_v4_10.2.1.3;pci_dss_v4_10.4.1.1,,,,,,,,ibm_rule_config/api/ibm.api.connect.restapi_tracing_enabled.yaml
ibm.api.connect.restapi_waf_acl_attached_configured,ibm,api,connect,MEDIUM,All security policies and operational procedures that are identified in Requirem,All security policies and operational procedures that are identified in Requirem,config,config,L2_API_CONFIG,NIST_800_53;PCI_DSS,nist_800_53_rev5_AC_4_21;pci_dss_v4_1.1.1;pci_dss_v4_1.1.2,,,,,,,,ibm_rule_config/api/ibm.api.connect.restapi_waf_acl_attached_configured.yaml
ibm.functions.app.access_keys_configured,ibm,functions,app,MEDIUM,Information Access Restriction,Information Access Restriction,config,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.3,,,,,,,,ibm_rule_config/functions/ibm.functions.app.access_keys_configured.yaml
ibm.functions.app.identity_without_admin_privileges_configured,ibm,functions,app,MEDIUM,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessin,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessin,config,config,L2_API_CONFIG,SOC2,soc2_cc_3_3,,,,,,,,ibm_rule_config/functions/ibm.functions.app.identity_without_admin_privileges_configured.yaml
ibm.blockstorage.volume.encryption_at_rest_configured,ibm,blockstorage,volume,HIGH,Check that block storage volumes storing CUI are encrypted at rest.,Check that block storage volumes storing CUI are encrypted at rest.; (refined),config,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.8.1,,,,,,,,ibm_rule_config/blockstorage/ibm.blockstorage.volume.encryption_at_rest_configured.yaml
ibm.cdn.distributions.custom_ssl_certificate_configured,ibm,cdn,distributions,HIGH,Examine key storage locations and observe processes to verify that keys are stor,Examine key storage locations and observe processes to verify that keys are stor,config,config,L2_API_CONFIG,PCI_DSS,pci_dss_v4_3.6.1.4,,,,,,,,ibm_rule_config/cdn/ibm.cdn.distributions.custom_ssl_certificate_configured.yaml
