check_name,matched_rule_ids,method,confidence,reasoning
oracle_load_balancer_insecure_ssl_ciphers,oci.load_balancer.load_balancer.balancer_insecure_ssl_ciphers,token_match_high,0.71,Jaccard=0.71
oracle_load_balancer_logging_enabled,oci.load_balancer.balancer.logging_enabled,token_match_high,0.60,Jaccard=0.60
oracle_load_balancer_ssl_listeners,oci.load_balancer.load_balancer.balancer_ssl_listeners,token_match_high,0.67,Jaccard=0.67
oracle_load_balancer_waf_acl_attached,oci.load_balancer.load_balancer.balancer_waf_acl_attached,token_match_high,0.71,Jaccard=0.71
oracle_logging_log_analysis_enabled,oci.logging.log_group.log_analysis_enabled,ai_verified,high,"The rule ID directly matches the check name in service, resource, and action, ensuring it detects the same security violation regarding log analysis enablement."
oracle_logging_log_metric_filter_alarm_configured,oci.logging.log_group.log_metric_filter_alarm_configured,token_match_high,0.62,Jaccard=0.62
oracle_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled,oci.logging.log_group.log_metric_filter_and_alert_for_enabled,ai_verified,medium,"The check name specifically targets audit configuration changes with metric filters and alerts, which most closely matches rule 1's focus on logging metric filters and alerts for enabled configuration"
oracle_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled,oci.logging.log_group.log_metric_filter_and_alert_for_enabled,ai_verified,medium,"This rule matches the service (logging), action (metric filter and alert), and target (enabled status) most closely, though the specific bucket permission focus is not explicitly stated."
oracle_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,oci.logging.log_group.role_changes_enabled,ai_verified,medium,"This rule specifically targets role changes monitoring in Oracle Cloud, matching the check's focus on custom role changes, though the exact implementation details may differ."
oracle_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled,oci.monitoring.alarm.log_metric_filter_oracle_organizations_changes,deep_review_medium,medium,"The check name focuses on project ownership changes, which is conceptually similar to organization changes in Oracle Cloud, as both involve administrative control and resource management."
oracle_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled,oci.logging.log_group.log_metric_filter_and_alert_for_enabled,ai_verified,medium,"This rule matches the core requirement of having a log metric filter and alert for configuration changes, though it lacks the specific 'SQL instance' target resource mentioned in the check name."
oracle_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled,oci.logging.log_group.firewall_rule_changes_enabled,ai_verified,high,This rule directly matches the check's focus on VPC firewall rule changes monitoring through logging and alerting.
oracle_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled,oci.logging.log_group.log_metric_filter_and_alert_for_enabled,ai_verified,medium,"This rule matches the core requirement of having log metric filters and alerts for monitoring changes, though the specific target (VPC network changes) is not explicitly stated in the rule name."
oracle_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled,oci.logging.log_group.log_metric_filter_and_alert_for_enabled;oci.logging.log_group.network_route_changes_enabled,ai_verified,medium,"Both rules combine the key components of the check name (logging/log_metric_filter_and_alert + network_route_changes) across two separate catalog entries, suggesting they collectively implement the re"
oracle_logging_sink_created,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_monitor_alert_create_policy_assignment,oci.monitoring.alarm.alert_create_policy_assignment,ai_verified,high,"The rule ID matches the check name exactly in service (monitoring/alarm), action (alert_create_policy_assignment), and target resource, indicating it implements the same security check."
oracle_monitor_alert_create_update_nsg,oci.monitoring.alarm.alert_create_update_nsg,ai_verified,high,"The check name and rule ID have identical service (monitoring/alarm), action (alert_create_update), and target resource (nsg) components."
oracle_monitor_alert_create_update_public_ip_address_rule,oci.monitoring.alarm.alert_create_update_public_ip_address_rule,ai_verified,high,"The check name and rule ID have identical service, action, and target resource (public IP address), indicating they implement the same security violation detection."
oracle_monitor_alert_create_update_security_solution,oci.monitoring.alarm.alert_create_update_security_solution,ai_verified,high,"The check name and rule ID have identical service (monitoring/alarm), action (create/update), and target resource (security_solution) components."
oracle_monitor_alert_create_update_sqlserver_fr,oci.monitoring.alarm.alert_create_update_sqlserver_fr,ai_verified,high,"The check name and rule ID have identical service (monitoring), action (alert_create_update), and target resource (sqlserver_fr) components."
oracle_monitor_alert_delete_nsg,oci.monitoring.alarm.alert_delete_nsg,ai_verified,high,"The check name and rule ID both target monitoring alerts for deletion of network security groups (NSG) in Oracle Cloud, indicating an exact service, action, and resource match."
oracle_monitor_alert_delete_policy_assignment,oci.monitoring.alarm.alert_delete_policy_assignment,ai_verified,high,"The check name and rule ID have identical service (monitoring/alarm), action (alert_delete), and target resource (policy_assignment), indicating they implement the same security check."
oracle_monitor_alert_delete_public_ip_address_rule,oci.monitoring.alarm.alert_delete_public_ip_address_rule,ai_verified,high,"The check name and rule ID both target monitoring alerts for the deletion of public IP addresses in Oracle Cloud, indicating an exact service, action, and resource match."
oracle_monitor_alert_delete_security_solution,oci.monitoring.alarm.alert_delete_security_solution,ai_verified,high,"The check name and rule ID have identical service (monitoring/alarm), action (alert_delete), and target resource (security_solution) components."
oracle_monitor_alert_delete_sqlserver_fr,oci.monitoring.alarm.alert_delete_sqlserver_fr,ai_verified,high,"The rule ID exactly matches the check name's service (monitoring/alarm), action (alert_delete), and target resource (sqlserver_fr)."
oracle_monitor_diagnostic_setting_with_appropriate_categories,oci.monitoring.alarm.diagnostic_setting_with_appropriate_categories,ai_verified,high,"The rule ID matches the check name exactly in service (monitoring), action (diagnostic setting), and target resource (appropriate categories)."
oracle_monitor_diagnostic_settings_exists,oci.monitoring.alarm.diagnostic_settings_configured;oci.monitoring.alarm.diagnostic_setting_with_appropriate_categories,ai_verified,medium,"Both candidate rules are from the monitoring service and target diagnostic settings, which aligns with the check name's focus on monitoring diagnostic settings in Oracle Cloud."
oracle_monitor_storage_account_with_activity_logs_cmk_encrypted,oci.monitoring.alarm.storage_account_with_activity_logs_cmk_encrypted,ai_verified,high,"This rule matches exactly on service (monitoring/alarm), target resource (storage account with activity logs), and security requirement (CMK encryption)."
oracle_monitor_storage_account_with_activity_logs_is_private,oci.monitoring.alarm.storage_account_with_activity_logs_is_private,ai_verified,high,"This rule matches the service (monitoring/alarm), action (monitor), target resource (storage account with activity logs), and security check (is private) exactly as specified in the compliance check n"
oracle_monitoring_alarm_configured,oci.monitoring.alarm.alarm_configured,ai_verified,high,"The check name 'oracle_monitoring_alarm_configured' directly matches the rule 'oci.monitoring.alarm.alarm_configured' in service, action, and target resource."
oracle_monitoring_changes_to_network_acls_alarm_configured,oci.monitoring.alarm.changes_to_network_acls_alarm_configured,token_match_high,0.71,Jaccard=0.71
oracle_monitoring_changes_to_network_gateways_alarm_configured,oci.monitoring.alarm.changes_to_network_gateways_alarm_configured,token_match_high,0.71,Jaccard=0.71
oracle_monitoring_changes_to_network_route_tables_alarm_configured,oci.monitoring.alarm.changes_to_network_route_tables_alarm_configured,token_match_high,0.75,Jaccard=0.75
