check_name,matched_rule_ids,method,confidence,reasoning
ibm_ocp_vm_check_shareable_disks,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_opensearch_service_domains_audit_logging_enabled,,ai_rejected,none,"The check name targets OpenSearch service domains for audit logging, but none of the candidate rules address OpenSearch or audit logging for that specific service."
ibm_opensearch_service_domains_cloudwatch_logging_enabled,,ai_rejected,none,"No catalog rule matches the specific check for OpenSearch service domains having CloudWatch logging enabled, as all candidates target different services (containers, VPC load balancers, IAM, general a"
ibm_opensearch_service_domains_encryption_at_rest_enabled,ibm.databases.deployment.encryption_at_rest_enabled,deep_review_high,high,"Both the compliance check and the catalog rule enforce encryption at rest for IBM Cloud services, specifically targeting database/OpenSearch deployments."
ibm_opensearch_service_domains_fault_tolerant_data_nodes,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_opensearch_service_domains_fault_tolerant_master_nodes,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_opensearch_service_domains_internal_user_database_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_opensearch_service_domains_monitoring_logging_enabled,,ai_rejected,none,"The check name targets OpenSearch service domains with monitoring logging enabled, but none of the candidate rules address OpenSearch or similar logging configurations for that specific service."
ibm_opensearch_service_domains_node_to_node_encryption_enabled,,ai_rejected,none,"No rule matches the specific OpenSearch service domain node-to-node encryption check, as all candidates target different services or encryption types."
ibm_opensearch_service_domains_not_publicly_accessible,,ai_rejected,none,"No catalog rule matches the service (OpenSearch), action (public accessibility check), and target resource (service domains) of the given compliance check."
ibm_openshift_admission_control_check,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_openshift_admission_control_namespace_lifecycle_check,ibm.iks.k8s_audit.namespace_change,deep_review_high,high,Both controls monitor namespace lifecycle events in Kubernetes/OpenShift environments for security auditing purposes.
ibm_openshift_admission_control_serviceaccount_enabled,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_openshift_admission_plugin_noderestriction_check,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_openshift_admission_securitycontextconstraint_check,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_openshift_anonymous_access_check,,ai_rejected,none,"The check name 'ibm_openshift_anonymous_access_check' targets OpenShift cluster anonymous access, but none of the candidate rules address OpenShift, IAM access groups, object storage public access, or"
ibm_openshift_api_server_tls_security_profile_check,,weak_match,0.18,weak token overlap — likely no matching rule
ibm_openshift_apiserver_authorization_mode_check,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_openshift_apiserver_basic_auth_file_absence_check,,weak_match,0.10,weak token overlap — likely no matching rule
ibm_openshift_apiserver_client_ca_tls_check,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_openshift_audit_log_max_backup_retention,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_openshift_audit_log_max_file_size_configured,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_openshift_audit_log_path_check,,ai_rejected,none,"The check name refers to an OpenShift-specific audit log configuration, but none of the candidate rules are related to OpenShift, Kubernetes, or audit log paths."
ibm_openshift_audit_policy_compliance_check,ibm.scc.audit.policy_violation,deep_review_medium,medium,"The check name refers to OpenShift audit policy compliance, which aligns with the candidate's focus on security policy violations, though it is not specifically tailored to OpenShift."
ibm_openshift_audit_policy_minimum_check,ibm.scc.audit.policy_violation,ai_verified,medium,"The check name specifically mentions 'audit_policy_minimum_check' which aligns with policy violation detection in the audit domain, though the exact match is not perfect."
ibm_openshift_cdi_access_check,,ai_rejected,none,"The check name 'ibm_openshift_cdi_access_check' relates to OpenShift Container Data Importer access control, but none of the candidate rules address OpenShift, CDI, or similar container/data import ac"
ibm_openshift_cluster_api_priority_and_fairness_enabled,,ai_rejected,none,"The check name refers to API priority and fairness being enabled, which is a specific Kubernetes cluster configuration, and none of the candidate rules address this control."
ibm_openshift_cluster_rbac_status_check,,ai_rejected,none,"The check name focuses on RBAC status for OpenShift clusters, while all candidate rules address different security aspects like logging, endpoints, versioning, or deletion events."
ibm_openshift_cluster_unsupported_config_overrides_compliance_check,ibm.iks.activity.cluster_config_update,deep_review_medium,medium,"Both controls address cluster configuration changes, with the check name focusing on unsupported overrides and the candidate covering general configuration updates including security-weakening changes."
ibm_openshift_cni_file_ownership_check,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_openshift_controller_manager_bind_address_check,,ai_rejected,none,"The check name relates to OpenShift controller manager configuration, while all candidate rules are for certificate or secrets management services, indicating no service, action, or target resource ma"
ibm_openshift_etcd_auto_tls_check,,ai_rejected,none,"The check name refers to OpenShift etcd auto-TLS, but none of the candidate rules address OpenShift, etcd, or TLS configuration for that specific service."
ibm_openshift_etcd_encryption_status_check,,ai_rejected,none,"The check name refers to etcd encryption status in OpenShift, but none of the candidate rules target OpenShift, etcd, or encryption status monitoring."
ibm_openshift_etcd_permissions_check,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_openshift_etcd_tls_configuration_check,,ai_rejected,none,"The check name focuses on OpenShift etcd TLS configuration, but none of the candidate rules address etcd, TLS configuration, or the OpenShift service."
ibm_openshift_etcd_tls_encryption_check,,ai_rejected,none,"The check name refers to TLS encryption for etcd in OpenShift, but none of the candidate rules address OpenShift, etcd, or TLS encryption for that specific service."
ibm_openshift_etcd_unique_ca_check,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_openshift_hyperconverged_ksm_configuration_check,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_openshift_image_provenance_registry_sources_configured,,ai_rejected,none,"The check name refers to configuring registry sources for image provenance in OpenShift, which is not directly implemented by any of the candidate rules focused on image vulnerabilities, staleness, si"
ibm_openshift_insecure_registry_check,,ai_rejected,none,"The check name refers to an OpenShift insecure registry configuration, but none of the candidate rules address registry security settings or access controls for container registries in OpenShift."
ibm_openshift_kube_apiserver_token_auth_file_absence_check,,weak_match,0.15,weak token overlap — likely no matching rule
ibm_openshift_kubelet_anonymous_auth_check,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_openshift_kubelet_authorization_mode_check,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_openshift_kubelet_cert_rotation_check,,ai_rejected,none,"The check name is for OpenShift kubelet certificate rotation, but all candidate rules are for IBM Cloud services (Key Protect, Secrets Manager, Certificate Manager) unrelated to OpenShift or kubelet."
ibm_openshift_kubelet_certificate_authentication_check,,ai_rejected,none,"The check name refers to kubelet certificate authentication in OpenShift, which is unrelated to certificate manager, code engine, or any of the provided candidate rules."
