unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,aws_checks,azure_checks,gcp_checks,oracle_checks,ibm_checks,alicloud_checks,k8s_checks,source_file
fedramp_moderate_MA_3_3,FedRAMP_Moderate,Moderate,MA-3 (3),High,Maintenance Tools | Prevent Unauthorized Removal,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MA_4,FedRAMP_Moderate,Moderate,MA-4,High,Nonlocal Maintenance,,automated,aws_iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MA_4_3,FedRAMP_Moderate,Moderate,MA-4 (3),High,Nonlocal Maintenance | Comparable Security and Sanitization,,automated,aws_iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MA_5,FedRAMP_Moderate,Moderate,MA-5,High,Maintenance Personnel,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MA_5_1,FedRAMP_Moderate,Moderate,MA-5 (1),High,Maintenance Personnel | Individuals Without Appropriate Access,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MA_6,FedRAMP_Moderate,Moderate,MA-6,High,Timely Maintenance,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_1,FedRAMP_Moderate,Moderate,MP-1,High,Policy and Procedures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_2,FedRAMP_Moderate,Moderate,MP-2,High,Media Access,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_3,FedRAMP_Moderate,Moderate,MP-3,High,Media Marking,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_4,FedRAMP_Moderate,Moderate,MP-4,High,Media Storage,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_5,FedRAMP_Moderate,Moderate,MP-5,High,Media Transport,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_6,FedRAMP_Moderate,Moderate,MP-6,High,Media Sanitization,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_6_1,FedRAMP_Moderate,Moderate,MP-6 (1),High,"Media Sanitization | Review, Approve, Track, Document, and Verify",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_6_2,FedRAMP_Moderate,Moderate,MP-6 (2),High,Media Sanitization | Equipment Testing,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_6_3,FedRAMP_Moderate,Moderate,MP-6 (3),High,Media Sanitization | Nondestructive Techniques,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_MP_7,FedRAMP_Moderate,Moderate,MP-7,High,Media Use,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_1,FedRAMP_Moderate,Moderate,PE-1,High,Policy and Procedures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_10,FedRAMP_Moderate,Moderate,PE-10,High,Emergency Shutoff,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_11,FedRAMP_Moderate,Moderate,PE-11,High,Emergency Power,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_11_1,FedRAMP_Moderate,Moderate,PE-11 (1),High,Emergency Power | Alternate Power Supply — Minimal Operational Capability,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_12,FedRAMP_Moderate,Moderate,PE-12,High,Emergency Lighting,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_13,FedRAMP_Moderate,Moderate,PE-13,High,Fire Protection,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_13_1,FedRAMP_Moderate,Moderate,PE-13 (1),High,Fire Protection | Detection Systems — Automatic Activation and Notification,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_13_2,FedRAMP_Moderate,Moderate,PE-13 (2),High,Fire Protection | Suppression Systems — Automatic Activation and Notification,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_14,FedRAMP_Moderate,Moderate,PE-14,High,Environmental Controls,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_14_2,FedRAMP_Moderate,Moderate,PE-14 (2),High,Environmental Controls | Monitoring with Alarms and Notifications,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_15,FedRAMP_Moderate,Moderate,PE-15,High,Water Damage Protection,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_15_1,FedRAMP_Moderate,Moderate,PE-15 (1),High,Water Damage Protection | Automation Support,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_16,FedRAMP_Moderate,Moderate,PE-16,High,Delivery and Removal,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_17,FedRAMP_Moderate,Moderate,PE-17,High,Alternate Work Site,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_18,FedRAMP_Moderate,Moderate,PE-18,High,Location of System Components,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_2,FedRAMP_Moderate,Moderate,PE-2,High,Physical Access Authorizations,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_3,FedRAMP_Moderate,Moderate,PE-3,High,Physical Access Control,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_3_1,FedRAMP_Moderate,Moderate,PE-3 (1),High,Physical Access Control | System Access,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_4,FedRAMP_Moderate,Moderate,PE-4,High,Access Control for Transmission,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_5,FedRAMP_Moderate,Moderate,PE-5,High,Access Control for Output Devices,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_6,FedRAMP_Moderate,Moderate,PE-6,High,Monitoring Physical Access,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_6_1,FedRAMP_Moderate,Moderate,PE-6 (1),High,Monitoring Physical Access | Intrusion Alarms and Surveillance Equipment,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_6_4,FedRAMP_Moderate,Moderate,PE-6 (4),High,Monitoring Physical Access | Monitoring Physical Access to Systems,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_8,FedRAMP_Moderate,Moderate,PE-8,High,Visitor Access Records,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_8_1,FedRAMP_Moderate,Moderate,PE-8 (1),High,Visitor Access Records | Automated Records Maintenance and Review,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PE_9,FedRAMP_Moderate,Moderate,PE-9,High,Power Equipment and Cabling,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_1,FedRAMP_Moderate,Moderate,PL-1,High,Policy and Procedures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_10,FedRAMP_Moderate,Moderate,PL-10,High,Baseline Selection,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_11,FedRAMP_Moderate,Moderate,PL-11,High,Baseline Tailoring,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_2,FedRAMP_Moderate,Moderate,PL-2,High,System Security and Privacy Plans,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_4,FedRAMP_Moderate,Moderate,PL-4,High,Rules of Behavior,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_4_1,FedRAMP_Moderate,Moderate,PL-4 (1),High,Rules of Behavior | Social Media and External Site/application Usage Restrictions,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PL_8,FedRAMP_Moderate,Moderate,PL-8,High,Security and Privacy Architectures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_1,FedRAMP_Moderate,Moderate,PS-1,High,Policy and Procedures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_2,FedRAMP_Moderate,Moderate,PS-2,High,Position Risk Designation,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_3,FedRAMP_Moderate,Moderate,PS-3,High,Personnel Screening,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_3_3,FedRAMP_Moderate,Moderate,PS-3 (3),High,Personnel Screening | Information Requiring Special Protective Measures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_4,FedRAMP_Moderate,Moderate,PS-4,High,Personnel Termination,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_4_2,FedRAMP_Moderate,Moderate,PS-4 (2),High,Personnel Termination | Automated Actions,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_5,FedRAMP_Moderate,Moderate,PS-5,High,Personnel Transfer,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_6,FedRAMP_Moderate,Moderate,PS-6,High,Access Agreements,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_7,FedRAMP_Moderate,Moderate,PS-7,High,External Personnel Security,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_8,FedRAMP_Moderate,Moderate,PS-8,High,Personnel Sanctions,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_PS_9,FedRAMP_Moderate,Moderate,PS-9,High,Position Descriptions,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_1,FedRAMP_Moderate,Moderate,RA-1,High,Policy and Procedures,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_2,FedRAMP_Moderate,Moderate,RA-2,High,Security Categorization,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_3,FedRAMP_Moderate,Moderate,RA-3,High,Risk Assessment,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_3_1,FedRAMP_Moderate,Moderate,RA-3 (1),High,Risk Assessment | Supply Chain Risk Assessment,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5,FedRAMP_Moderate,Moderate,RA-5,High,Vulnerability Monitoring and Scanning,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5_11,FedRAMP_Moderate,Moderate,RA-5 (11),High,Vulnerability Monitoring and Scanning | Public Disclosure Program,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5_2,FedRAMP_Moderate,Moderate,RA-5 (2),High,Vulnerability Monitoring and Scanning | Update Vulnerabilities to Be Scanned,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5_3,FedRAMP_Moderate,Moderate,RA-5 (3),High,Vulnerability Monitoring and Scanning | Breadth and Depth of Coverage,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5_4,FedRAMP_Moderate,Moderate,RA-5 (4),High,Vulnerability Monitoring and Scanning | Discoverable Information,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5_5,FedRAMP_Moderate,Moderate,RA-5 (5),High,Vulnerability Monitoring and Scanning | Privileged Access,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_5_8,FedRAMP_Moderate,Moderate,RA-5 (8),High,Vulnerability Monitoring and Scanning | Review Historic Audit Logs,,automated,aws_guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_7,FedRAMP_Moderate,Moderate,RA-7,High,Risk Response,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_RA_9,FedRAMP_Moderate,Moderate,RA-9,High,Criticality Analysis,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_1,FedRAMP_Moderate,Moderate,SA-1,High,Policy and Procedures,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_10,FedRAMP_Moderate,Moderate,SA-10,High,Developer Configuration Management,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_11,FedRAMP_Moderate,Moderate,SA-11,High,Developer Testing and Evaluation,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_11_1,FedRAMP_Moderate,Moderate,SA-11 (1),High,Developer Testing and Evaluation | Static Code Analysis,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_11_2,FedRAMP_Moderate,Moderate,SA-11 (2),High,Developer Testing and Evaluation | Threat Modeling and Vulnerability Analyses,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_15,FedRAMP_Moderate,Moderate,SA-15,High,"Development Process, Standards, and Tools",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_15_3,FedRAMP_Moderate,Moderate,SA-15 (3),High,"Development Process, Standards, and Tools | Criticality Analysis",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_16,FedRAMP_Moderate,Moderate,SA-16,High,Developer-provided Training,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_17,FedRAMP_Moderate,Moderate,SA-17,High,Developer Security and Privacy Architecture and Design,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_2,FedRAMP_Moderate,Moderate,SA-2,High,Allocation of Resources,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_21,FedRAMP_Moderate,Moderate,SA-21,High,Developer Screening,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_22,FedRAMP_Moderate,Moderate,SA-22,High,Unsupported System Components,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_3,FedRAMP_Moderate,Moderate,SA-3,High,System Development Life Cycle,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_4,FedRAMP_Moderate,Moderate,SA-4,High,Acquisition Process,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_4_1,FedRAMP_Moderate,Moderate,SA-4 (1),High,Acquisition Process | Functional Properties of Controls,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_4_10,FedRAMP_Moderate,Moderate,SA-4 (10),High,Acquisition Process | Use of Approved PIV Products,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_4_2,FedRAMP_Moderate,Moderate,SA-4 (2),High,Acquisition Process | Design and Implementation Information for Controls,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_4_5,FedRAMP_Moderate,Moderate,SA-4 (5),High,"Acquisition Process | System, Component, and Service Configurations",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_4_9,FedRAMP_Moderate,Moderate,SA-4 (9),High,"Acquisition Process | Functions, Ports, Protocols, and Services in Use",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_5,FedRAMP_Moderate,Moderate,SA-5,High,System Documentation,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_8,FedRAMP_Moderate,Moderate,SA-8,High,Security and Privacy Engineering Principles,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_9,FedRAMP_Moderate,Moderate,SA-9,High,External System Services,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_9_1,FedRAMP_Moderate,Moderate,SA-9 (1),High,External System Services | Risk Assessments and Organizational Approvals,,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_9_2,FedRAMP_Moderate,Moderate,SA-9 (2),High,"External System Services | Identification of Functions, Ports, Protocols, and Services",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
fedramp_moderate_SA_9_5,FedRAMP_Moderate,Moderate,SA-9 (5),High,"External System Services | Processing, Storage, and Service Location",,manual,,,,,,,,FedRamp/FedRAMP_controls_with_checks.csv
