rule_id,csp,service,type,action,frameworks,framework_count,control_count,mapped_controls,suggested_intent
ibm.activity_tracker.chain.replay_sequence,ibm,activity_tracker,chain,replay_sequence,NIST_800_171,1,1,NIST_800_171/3.5.4,Detect authentication replay events and suspicious sequences indicating potential replay attacks.
ibm.activitytracker.activity_log.disable,ibm,activitytracker,activity_log,disable,CIS,1,1,CIS/2.1.2,"Detect Activity Tracker instance deletion or route removal, and Cloudant database audit log configuration changes that halt log forwarding."
ibm.activitytracker.activity_log.iam_change,ibm,activitytracker,activity_log,iam_change,NIST_800_171,1,1,NIST_800_171/3.4.3,Monitor IAM access policy changes and resource group/resource modifications for tracking and approval.
ibm.activitytracker.activity_log.route_change,ibm,activitytracker,activity_log,route_change,CIS,1,1,CIS/3.2.2,Detect modifications to Activity Tracker event routing or retention and chains where route disabling is followed by unauthorized resource changes.
ibm.activitytracker.audit.config_change,ibm,activitytracker,audit,config_change,PCI_DSS,1,1,PCI_DSS/6.3.1,"Detect creation of ""false positive"" notes on IBM Security Advisor findings or configuration changes to IBM Activity Tracker that could suppress vulnerability-related audit logs."
ibm.activitytracker.audit.config_modified,ibm,activitytracker,audit,config_modified,CIS,1,1,CIS/1.2.23,"Detect changes to Activity Tracker instance configuration (e.g., archive settings) and event sequences suggesting log suppression."
ibm.activitytracker.audit.disable,ibm,activitytracker,audit,disable,NIST_800_171,1,1,NIST_800_171/3.3.9,"Detect disabling or routing changes to Activity Tracker, and privilege escalations to modify logging."
ibm.activitytracker.audit.event_route_delete,ibm,activitytracker,audit,event_route_delete,CANADA_PBMM,1,1,CANADA_PBMM/SI-4(2),Detect privileged API key creation combined with Activity Tracker event route removal
ibm.activitytracker.audit.event_routing_delete,ibm,activitytracker,audit,event_routing_delete,CIS,1,1,CIS/4.15,Detect deletion of Event Routing or notification channels in IBM Cloud Security and Compliance Center to prevent alerting.
ibm.activitytracker.audit.log_config_change,ibm,activitytracker,audit,log_config_change,CIS,1,1,CIS/1.2.22,Detect modifications to Activity Tracker retention/archiving settings and chained events to bypass logging.
ibm.activitytracker.audit.log_export_delete,ibm,activitytracker,audit,log_export_delete,CANADA_PBMM,1,1,CANADA_PBMM/AU-9(2),"Detect export or deletion of Activity Tracker events, or chained actions to remove/encrypt log data in backing stores."
ibm.activitytracker.audit.reduction,ibm,activitytracker,audit,reduction,NIST_800_171,1,1,NIST_800_171/3.3.6,Detect Activity Tracker route deletions or event suppression and anomalous IAM actions to limit reporting
ibm.activitytracker.audit.retention_update,ibm,activitytracker,audit,retention_update,CIS,1,1,CIS/1.2.21,Detect retention period reduction for Activity Tracker instances and multi-step log routing disruption.
ibm.activitytracker.audit.route_delete,ibm,activitytracker,audit,route_delete,CANADA_PBMM,1,1,CANADA_PBMM/SI-4(4),"Detect creation of an IAM API key followed by deletion of an Activity Tracker event routing rule, indicating credential creation and log tampering."
ibm.activitytracker.chain.access_group_evasion,ibm,activitytracker,chain,access_group_evasion,PCI_DSS,1,1,PCI_DSS/7.2.4,Detect service ID privilege reversion post-review and chained access group modifications to evade entitlement removal
ibm.activitytracker.chain.export_suppress,ibm,activitytracker,chain,export_suppress,CIS,1,1,CIS/3.2.2,Detect modifications to Activity Tracker event routing or retention and chains where route disabling is followed by unauthorized resource changes.
ibm.activitytracker.chain.log_export_delete,ibm,activitytracker,chain,log_export_delete,PCI_DSS,1,1,PCI_DSS/5.3.4,Detect disabling of IBM Security Advisor malware detection alerts or deletion of Activity Tracker log exports containing anti-malware events.
ibm.activitytracker.chain.log_integrity_bypass,ibm,activitytracker,chain,log_integrity_bypass,CIS,1,1,CIS/1.2.22,Detect modifications to Activity Tracker retention/archiving settings and chained events to bypass logging.
ibm.activitytracker.chain.log_manipulation_evasion,ibm,activitytracker,chain,log_manipulation_evasion,CIS,1,1,CIS/1.2.23,"Detect changes to Activity Tracker instance configuration (e.g., archive settings) and event sequences suggesting log suppression."
ibm.activitytracker.chain.role_assignment,ibm,activitytracker,chain,role_assignment,CANADA_PBMM,1,1,CANADA_PBMM/AC-6(9),<detect API key creation and role assignment patterns leading to privilege expansion>
ibm.activitytracker.chain.route_disable,ibm,activitytracker,chain,route_disable,CIS,1,1,CIS/1.2.21,Detect retention period reduction for Activity Tracker instances and multi-step log routing disruption.
ibm.chain.defense_evasion,ibm,chain,defense_evasion,,PCI_DSS,1,1,PCI_DSS/10.7.1,"Detect deletion of critical security rules (Security Groups, ACLs) in logs and chained events that disable monitoring services."
ibm.chain.privileged_after_suppress,ibm,chain,privileged_after_suppress,,CANADA_PBMM,1,1,CANADA_PBMM/AU-7(1),Detect Activity Tracker instance/route deletions or event filtering followed by high-risk IAM/Resource actions.
ibm.cloudant.audit.route_delete,ibm,cloudant,audit,route_delete,CIS,1,1,CIS/2.1.2,"Detect Activity Tracker instance deletion or route removal, and Cloudant database audit log configuration changes that halt log forwarding."
ibm.cloudant.chain.log_removal,ibm,cloudant,chain,log_removal,CANADA_PBMM,1,1,CANADA_PBMM/AU-9(2),"Detect export or deletion of Activity Tracker events, or chained actions to remove/encrypt log data in backing stores."
ibm.cloudauditlog.chain.export_disable,ibm,cloudauditlog,chain,export_disable,CANADA_PBMM,1,1,CANADA_PBMM/AU-3(1),Detect deletion of Activity Tracker routes or chained actions disabling log exports to obscure audit content
ibm.codeengine.activity_log.privileged_job_run,ibm,codeengine,activity_log,privileged_job_run,CIS,1,1,CIS/2.1.1,Detect privileged workload creation in IKS/OpenShift and Code Engine
ibm.cos.activity_log.delete_bucket,ibm,cos,activity_log,delete_bucket,NIST_800_171,1,1,NIST_800_171/3.8.3,Detect block storage volume deletion and Cloud Object Storage bucket deletion as disposal actions.
ibm.functions.activity_log.create_action,ibm,functions,activity_log,create_action,NIST_800_171,1,1,NIST_800_171/3.13.13,"Monitor creation or modification of IBM Cloud Functions actions, representing serverless mobile code."
ibm.functions.activity_log.iam_serviceid,ibm,functions,activity_log,iam_serviceid,CIS,1,1,CIS/12.4,Detect IAM service ID assignments to IBM Cloud Functions with excessive roles and chained policy changes for defense evasion.
ibm.functions.audit.update_action,ibm,functions,audit,update_action,NIST_800_171,1,1,NIST_800_171/3.13.13,"Monitor creation or modification of IBM Cloud Functions actions, representing serverless mobile code."
ibm.functions.chain.access_policy_change,ibm,functions,chain,access_policy_change,CIS,1,1,CIS/12.4,Detect IAM service ID assignments to IBM Cloud Functions with excessive roles and chained policy changes for defense evasion.
ibm.iam.activity_log.access_policy_modify,ibm,iam,activity_log,access_policy_modify,CIS,1,1,CIS/5.3.7,Detect IAM access policy changes and anomalous modification chains to bypass review
ibm.iam.activity_log.account_invite,ibm,iam,activity_log,account_invite,CIS,1,1,CIS/5.3.2,Monitor invitations of external users to the account and subsequent API key generation for them.
ibm.iam.activity_log.anomaly,ibm,iam,activity_log,anomaly,NIST_800_171,1,1,NIST_800_171/3.3.6,Detect Activity Tracker route deletions or event suppression and anomalous IAM actions to limit reporting
ibm.iam.activity_log.api_key_activity,ibm,iam,activity_log,api_key_activity,CANADA_PBMM,1,1,CANADA_PBMM/IA-2(1),Detect API key usage for privileged account and virtual server login by privileged identity
ibm.iam.activity_log.api_key_created,ibm,iam,activity_log,api_key_created,NIST_800_171,1,1,NIST_800_171/3.1.15,Detect creation of IAM API keys for remote auth and SSH/RDP sessions to VPC instances for command execution.
ibm.iam.activity_log.api_key_creation_anomaly,ibm,iam,activity_log,api_key_creation_anomaly,CANADA_PBMM,1,1,CANADA_PBMM/SI-4(5),Monitor for anomalous IAM API key creation patterns
ibm.iam.activity_log.delete_policy,ibm,iam,activity_log,delete_policy,NIST_800_171,1,1,NIST_800_171/3.12.2,Detect removal of IAM access policies and deletion of Activity Tracker routes to suppress logs related to vulnerability remediation efforts.
ibm.iam.activity_log.delete_routing,ibm,iam,activity_log,delete_routing,CIS,1,1,CIS/2.2.1,Detect disabling of Activity Tracker instances or deletion of log routing rules for IKS audit coverage.
ibm.iam.activity_log.disable_mfa,ibm,iam,activity_log,disable_mfa,CANADA_PBMM,1,1,CANADA_PBMM/IR-7(2),"Detect disabling of MFA or deletion of Activity Tracker events, compromising incident response capabilities"
ibm.iam.activity_log.excessive_failed_logins,ibm,iam,activity_log,excessive_failed_logins,NIST_800_171,1,1,NIST_800_171/3.1.8,Alert on an abnormal count of failed login attempts for a user or service ID.
ibm.iam.activity_log.login_after_inactivity,ibm,iam,activity_log,login_after_inactivity,CIS,1,1,CIS/1.5,"Monitor for login after >90 day inactivity, and user disable immediately following account reactivation"
ibm.iam.activity_log.mfa_policy_change,ibm,iam,activity_log,mfa_policy_change,NIST_800_171,1,1,NIST_800_171/3.1.10,Detect MFA requirement removal and anomalous continuous instance console activity.
ibm.iam.activity_log.modify_instance_profile,ibm,iam,activity_log,modify_instance_profile,CANADA_PBMM,1,1,CANADA_PBMM/SI-3(2),Detect disabling security group with malware rules or modifying instance profiles to remove security roles
ibm.iam.activity_log.policy_update,ibm,iam,activity_log,policy_update,CIS,1,1,CIS/2.4,Detect IAM policy updates and chained actions to evade activity tracking for access policies
ibm.iam.activity_log.replay_auth,ibm,iam,activity_log,replay_auth,NIST_800_171,1,1,NIST_800_171/3.5.4,Detect authentication replay events and suspicious sequences indicating potential replay attacks.
ibm.iam.activity_log.service_id,ibm,iam,activity_log,service_id,CANADA_PBMM,1,1,CANADA_PBMM/IR-7(1),Identify emergency service ID creation and activity tracker route deletion in incidents|
ibm.iam.activity_log.service_id_api_key_creation,ibm,iam,activity_log,service_id_api_key_creation,CANADA_PBMM,1,1,CANADA_PBMM/AC-6(10),Monitor service ID API key generation and privileged resource provisioning actions.
ibm.iam.activity_log.service_id_apikey,ibm,iam,activity_log,service_id_apikey,CANADA_PBMM,1,1,CANADA_PBMM/AU-6(1),Detect service ID API key creation with high privileges and deletion of Activity Tracker events to hide actions
ibm.iam.activity_log.serviceid_apikey,ibm,iam,activity_log,serviceid_apikey,CIS,1,1,CIS/5.2.10,Detect API key creation for privileged service IDs and policy changes to privileged access groups.
ibm.iam.activity_log.serviceid_to_api_key,ibm,iam,activity_log,serviceid_to_api_key,CANADA_PBMM,1,1,CANADA_PBMM/AC-6(2),Detect service ID conversions to API keys and management key rotation evasion
ibm.iam.audit.access_group_policy,ibm,iam,audit,access_group_policy,CIS,1,1,CIS/5.2.10,Detect API key creation for privileged service IDs and policy changes to privileged access groups.
ibm.iam.audit.disable_after_reactivation,ibm,iam,audit,disable_after_reactivation,CIS,1,1,CIS/1.5,"Monitor for login after >90 day inactivity, and user disable immediately following account reactivation"
ibm.iam.audit.serviceid_privilege_reversion,ibm,iam,audit,serviceid_privilege_reversion,PCI_DSS,1,1,PCI_DSS/7.2.4,Detect service ID privilege reversion post-review and chained access group modifications to evade entitlement removal
ibm.iam.chain.access_policy_update,ibm,iam,chain,access_policy_update,NIST_800_171,1,1,NIST_800_171/3.6.3,Detect removal of Activity Tracker routes and simultaneous IAM policy changes to bypass logging.
ibm.iam.chain.anomalous_access,ibm,iam,chain,anomalous_access,CANADA_PBMM,1,1,CANADA_PBMM/AU-2(3),"Detect disabling of event routing in Activity Tracker, and anomalous chain of IAM policy changes and resource deletions."
ibm.iam.chain.api_key_abuse,ibm,iam,chain,api_key_abuse,CIS,1,1,CIS/8.1.16,Detect disabling of IBM Security Advisor or API key abuse chains that could disrupt external threat monitoring.
ibm.iam.chain.defense_evasion,ibm,iam,chain,defense_evasion,PCI_DSS,1,1,PCI_DSS/10.2.2,Identify log tampering in Activity Tracker and IAM defense evasion chains
ibm.iam.chain.evade_malware_monitoring,ibm,iam,chain,evade_malware_monitoring,CANADA_PBMM,1,1,CANADA_PBMM/SI-3(7),Detect disabling of security group flow logging or IAM changes to evade IBM Security Advisor malware monitoring.
ibm.iam.chain.invite_apikey,ibm,iam,chain,invite_apikey,CIS,1,1,CIS/5.3.2,Monitor invitations of external users to the account and subsequent API key generation for them.
ibm.iam.chain.log_access_revoke,ibm,iam,chain,log_access_revoke,CIS,1,1,CIS/2.3.1,Detect disabling of Activity Tracker or IAM changes revoking access to IKS audit logs
ibm.iam.chain.log_suppress,ibm,iam,chain,log_suppress,CIS,1,1,CIS/3.1.13,Detect Activity Tracker instance configuration updates and privilege escalation chains to disable log routing
ibm.iam.chain.modify_shield_rules,ibm,iam,chain,modify_shield_rules,CANADA_PBMM,1,1,CANADA_PBMM/SI-3(1),Detect disabling of security group logging or IAM modifications that could bypass IBM Cloud Security & Compliance Center malware rules.
ibm.iam.chain.policy_audit_removal,ibm,iam,chain,policy_audit_removal,CANADA_PBMM,1,1,CANADA_PBMM/IR-3(2),Detect removal of Activity Tracker routes or chained IAM policy changes that strip audit permissions.
ibm.iam.chain.policy_modification_anomaly,ibm,iam,chain,policy_modification_anomaly,CIS,1,1,CIS/5.3.7,Detect IAM access policy changes and anomalous modification chains to bypass review
