framework,control_id,control_title,csp,rule_type,suggested_rule_id,intent
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),aws,ciem,aws.cloudtrail.audit.stop_logging,Detect attempts to disable vulnerability scanning by modifying security groups to block scanner IPs or stopping CloudTrail logging to evade detection.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),azure,ciem,azure.securitycenter.audit.disable_va,Detect disabling of vulnerability assessments in Security Center or modification of Network Security Groups to block scanner subnets.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),azure,ciem,azure.network.activity_log.modify_nsg,Detect disabling of vulnerability assessments in Security Center or modification of Network Security Groups to block scanner subnets.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),gcp,ciem,gcp.compute.activity_log.update_firewall,Detect firewall rule changes that exclude vulnerability scanner IP ranges or disabling of service accounts used by scanning tools.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),gcp,ciem,gcp.iam.audit.disable_service_account,Detect firewall rule changes that exclude vulnerability scanner IP ranges or disabling of service accounts used by scanning tools.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),oracle,ciem,oci.vulnerabilityscanning.audit.disable_scan,Detect disabling of Vulnerability Scanning service scans or modification of security lists to block scanner CIDRs.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),oracle,ciem,oci.network.activity_log.update_seclist,Detect disabling of Vulnerability Scanning service scans or modification of security lists to block scanner CIDRs.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),ibm,ciem,ibm.vpc.activity_log.update_security_group,Detect changes to security group rules that block scanner IPs or stopping of Activity Tracker logging to hide evasion attempts.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),ibm,ciem,ibm.activitytracker.audit.stop_logging,Detect changes to security group rules that block scanner IPs or stopping of Activity Tracker logging to hide evasion attempts.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),alicloud,ciem,alicloud.actiontrail.audit.stop_logging,Detect attempts to stop ActionTrail logging or modify ECS security group rules to prevent vulnerability scanner access.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),alicloud,ciem,alicloud.ecs.activity_log.modify_security_group,Detect attempts to stop ActionTrail logging or modify ECS security group rules to prevent vulnerability scanner access.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),k8s,ciem,k8s.rbac.audit.create_clusterrole,Detect creation of overly permissive ClusterRoles or chained modifications to Network Policies that could block scanning pods.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),k8s,ciem,k8s.network.chain.modify_network_policy,Detect creation of overly permissive ClusterRoles or chained modifications to Network Policies that could block scanning pods.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),aws,ciem,aws.ec2.activity_log.modify_security_group,Detect attempts to disable vulnerability scanning by modifying security groups to block scanner IPs or stopping CloudTrail logging to evade detection.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),aws,ciem,aws.cloudtrail.audit.stop_logging,Detect attempts to disable vulnerability scanning by modifying security groups to block scanner IPs or stopping CloudTrail logging to evade detection.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),azure,ciem,azure.securitycenter.audit.disable_va,Detect disabling of vulnerability assessments in Security Center or modification of Network Security Groups to block scanner IP ranges.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),azure,ciem,azure.network.activity_log.modify_nsg,Detect disabling of vulnerability assessments in Security Center or modification of Network Security Groups to block scanner IP ranges.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),gcp,ciem,gcp.compute.activity_log.update_firewall,Detect firewall rule changes to exclude scanner IPs or disabling of service accounts used by vulnerability scanning tools.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),gcp,ciem,gcp.iam.audit.disable_service_account,Detect firewall rule changes to exclude scanner IPs or disabling of service accounts used by vulnerability scanning tools.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),oracle,ciem,oci.vulnerabilityscanning.audit.disable_scan,Detect disabling of Vulnerability Scanning service scans or modification of security lists to block scanner source addresses.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),oracle,ciem,oci.network.activity_log.update_seclist,Detect disabling of Vulnerability Scanning service scans or modification of security lists to block scanner source addresses.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),ibm,ciem,ibm.vpc.activity_log.update_security_group,Detect changes to security groups that block scanner IPs or stopping of Activity Tracker logging to hide scanning evasion attempts.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),ibm,ciem,ibm.activitytracker.audit.stop_logging,Detect changes to security groups that block scanner IPs or stopping of Activity Tracker logging to hide scanning evasion attempts.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),alicloud,ciem,alicloud.actiontrail.audit.stop_logging,Detect attempts to stop ActionTrail logging or modify ECS security group rules to prevent vulnerability scanner access.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),alicloud,ciem,alicloud.ecs.activity_log.modify_security_group,Detect attempts to stop ActionTrail logging or modify ECS security group rules to prevent vulnerability scanner access.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),k8s,ciem,k8s.rbac.audit.modify_role,Detect RBAC role modifications that remove scanning permissions or network policy chains that isolate pods from vulnerability scanners.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),k8s,ciem,k8s.network.chain.block_scanner_pods,Detect RBAC role modifications that remove scanning permissions or network policy chains that isolate pods from vulnerability scanners.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),aws,ciem,aws.ec2.activity_log.disable_guardduty,Detect attempts to disable or circumvent AWS GuardDuty malware protection or delete associated IAM roles.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),aws,ciem,aws.iam.audit.delete_malware_protection_role,Detect attempts to disable or circumvent AWS GuardDuty malware protection or delete associated IAM roles.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),azure,ciem,azure.security.audit.disable_antimalware,Detect disabling of Microsoft Defender Antimalware or policy changes to bypass Microsoft Defender for Cloud protections.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),azure,ciem,azure.policy.chain.bypass_defender,Detect disabling of Microsoft Defender Antimalware or policy changes to bypass Microsoft Defender for Cloud protections.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),gcp,ciem,gcp.compute.audit.disable_osconfig,Detect disabling of OS Config agent (malware scanning) or actions to suspend Security Command Center services.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),gcp,ciem,gcp.security.chain.suspend_scc,Detect disabling of OS Config agent (malware scanning) or actions to suspend Security Command Center services.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),oracle,ciem,oci.events.audit.disable_vulnerability_scanning,Detect disabling of Vulnerability Scanning service or removal of the Oracle Cloud Agent from compute instances.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),oracle,ciem,oci.compute.chain.remove_agent,Detect disabling of Vulnerability Scanning service or removal of the Oracle Cloud Agent from compute instances.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),ibm,ciem,ibm.vpc.audit.disable_security_group,Detect disabling of security group logging or IAM modifications that could bypass IBM Cloud Security & Compliance Center malware rules.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),ibm,ciem,ibm.iam.chain.modify_shield_rules,Detect disabling of security group logging or IAM modifications that could bypass IBM Cloud Security & Compliance Center malware rules.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),alicloud,ciem,alicloud.security.audit.stop_anti_bot,Detect stopping of Anti-Bot Service or RAM policy deletions that remove malware protection entitlements.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),alicloud,ciem,alicloud.ram.chain.delete_malware_policy,Detect stopping of Anti-Bot Service or RAM policy deletions that remove malware protection entitlements.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),k8s,ciem,k8s.rbac.audit.escalate_malware_pod,Detect RBAC escalations to deploy malicious pods or admission controller changes to bypass OPA/Gatekeeper malware policies.
CANADA_PBMM,SI-3(1),Malicious Code Protection (1),k8s,ciem,k8s.admission.chain.bypass_opa,Detect RBAC escalations to deploy malicious pods or admission controller changes to bypass OPA/Gatekeeper malware policies.
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),aws,ciem,aws.ec2.activity_log.disable_antimalware,Detect EC2 antivirus disable or SSM association deletion evading malware protection
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),aws,ciem,aws.ssm.audit.delete_association,Detect EC2 antivirus disable or SSM association deletion evading malware protection
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),azure,ciem,azure.security.audit.disable_antimalware,Detect disabling Microsoft Defender for Cloud extensions or deallocating VM after disable to evade scanning
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),azure,ciem,azure.compute.chain.disable_and_deallocate,Detect disabling Microsoft Defender for Cloud extensions or deallocating VM after disable to evade scanning
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),gcp,ciem,gcp.compute.audit.disable_shielded_vm,Detect disabling Shielded VM integrity or deleting OS policy assignment to weaken malware defenses
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),gcp,ciem,gcp.compute.activity_log.delete_os_policy,Detect disabling Shielded VM integrity or deleting OS policy assignment to weaken malware defenses
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),oracle,ciem,oci.compute.audit.disable_scanning_agent,Detect stopping OCI Scanning Agent or stopping agent and tagging resource to bypass policies
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),oracle,ciem,oci.events.chain.agent_stop_and_tag,Detect stopping OCI Scanning Agent or stopping agent and tagging resource to bypass policies
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),ibm,ciem,ibm.vpc.audit.disable_security_group,Detect disabling security group with malware rules or modifying instance profiles to remove security roles
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),ibm,ciem,ibm.iam.activity_log.modify_instance_profile,Detect disabling security group with malware rules or modifying instance profiles to remove security roles
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),alicloud,ciem,alicloud.ecs.audit.uninstall_cloudmonitor,Detect uninstalling CloudMonitor agent or chaining uninstall with instance stop to evade monitoring
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),alicloud,ciem,alicloud.actiontrail.chain.uninstall_and_stop,Detect uninstalling CloudMonitor agent or chaining uninstall with instance stop to evade monitoring
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),k8s,ciem,k8s.pod.audit.disable_security_context,Detect pods disabling securityContext or chaining privilege escalation admissions to bypass security policies
CANADA_PBMM,SI-3(2),Malicious Code Protection (2),k8s,ciem,k8s.admission.chain.privilege_escalation,Detect pods disabling securityContext or chaining privilege escalation admissions to bypass security policies
CANADA_PBMM,SI-3(7),Malicious Code Protection (7),aws,ciem,aws.ec2.activity_log.disable_guardduty,Detect attempts to disable or circumvent GuardDuty malware protection or delete associated IAM roles.
CANADA_PBMM,SI-3(7),Malicious Code Protection (7),aws,ciem,aws.iam.audit.delete_malware_protection_role,Detect attempts to disable or circumvent GuardDuty malware protection or delete associated IAM roles.
CANADA_PBMM,SI-3(7),Malicious Code Protection (7),azure,ciem,azure.security.audit.disable_antimalware,"Detect disabling of Microsoft Antimalware or Azure Security Center policies, and chained actions to evade malware protection."
