framework,control_id,control_title,csp,suggested_rule_id,intent
NIST_800_171,3.13.7,"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tu",oracle,oci.network.vpn_connection.configuration,"PARTIAL: oci.network.vpn_connection.configuration ||| verifies VPN connection configuration for split tunneling flags, but may not cover all client endpoint ty"
NIST_800_171,3.13.7,"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tu",ibm,ibm.network.vpn_gateway.policy,"PARTIAL: ibm.network.vpn_gateway.policy ||| verifies VPN gateway policy configuration for split tunneling, but coverage is service/feature dependent"
NIST_800_171,3.13.7,"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tu",alicloud,alicloud.vpn.gateway.ipsec_config,"PARTIAL: alicloud.vpn.gateway.ipsec_config ||| verifies IPsec configuration for split tunneling settings, but client-side enforcement may be partial"
NIST_800_171,3.13.14,Control and monitor the use of Voice over Internet Protocol (VoIP) technologies.,aws,aws.cloudtrail.trail.enabled,PARTIAL: aws.cloudtrail.trail.enabled ||| verifies logging exists for network activity but not VoIP-specific monitoring
NIST_800_171,3.13.14,Control and monitor the use of Voice over Internet Protocol (VoIP) technologies.,ibm,ibm.activity_tracker.event_routing.enabled,PARTIAL: ibm.activity_tracker.event_routing.enabled ||| verifies audit logging exists for platform actions but not VoIP-specific monitoring
NIST_800_171,3.13.14,Control and monitor the use of Voice over Internet Protocol (VoIP) technologies.,alicloud,alicloud.actiontrail.trail.enabled,PARTIAL: alicloud.actiontrail.trail.enabled ||| verifies audit trail exists for API calls but not VoIP-specific monitoring
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",aws,aws.ec2.image.scan_on_launch,(refined)
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",azure,azure.compute.virtual_machine.image_scan,(refined)
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",gcp,gcp.compute.instance.image_scan,(refined)
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",oracle,oci.compute.instance.image_scan,PARTIAL: oci.compute.instance.image_scan ||| verifies config exists for platform images but not custom images or real-time file scanning
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",ibm,ibm.is.instance.image_scan,PARTIAL: ibm.is.instance.image_scan ||| verifies config exists for trusted platform images but not custom images or real-time file scanning
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",alicloud,alicloud.ecs.instance.image_scan,PARTIAL: alicloud.ecs.instance.image_scan ||| verifies config exists for official marketplace images but not custom images or real-time file scanning
NIST_800_171,3.14.5,"Perform periodic scans of organizational systems and real-time scans of files from external sources as files are downloaded, opened, or executed.",k8s,k8s.container.security_context.read_only_root_filesystem,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),aws,aws.iam.account.account_management_enabled,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),azure,azure.aad.user.account_management_enabled,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),gcp,gcp.iam.service_account.account_management_enabled,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),oracle,oci.identity.user.account_management_enabled,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),ibm,ibm.iam.user.account_management_enabled,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),alicloud,alicloud.ram.user.account_management_enabled,(refined)
CANADA_PBMM,AC-2(1),Account Management (1),k8s,k8s.rbac.user.account_management_enabled,(refined)
CANADA_PBMM,AC-2(2),Account Management (2),ibm,ibm.iam.account.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(3),Account Management (3),aws,aws.iam.account.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(3),Account Management (3),azure,azure.aad.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(3),Account Management (3),gcp,gcp.iam.account.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(3),Account Management (3),oracle,oci.identity.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(3),Account Management (3),ibm,ibm.iam.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(3),Account Management (3),alicloud,alicloud.ram.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(4),Account Management (4),oracle,oci.identity.auth_policy.password_policy,PARTIAL: oci.identity.auth_policy.password_policy ||| verifies password policy configuration exists in IAM but may not cover all organizational process require
CANADA_PBMM,AC-2(4),Account Management (4),ibm,ibm.iam.account_settings.password_policy,"PARTIAL: ibm.iam.account_settings.password_policy ||| verifies IAM account-level password policy settings exist, but lacks granular user-level enforcement veri"
CANADA_PBMM,AC-2(5),Account Management (5),oracle,oci.identity.user.inactive_disable,PARTIAL: oci.identity.user.inactive_disable ||| OCI IAM supports local users; rule can verify inactivity policy but primary identity is often federated
CANADA_PBMM,AC-2(5),Account Management (5),ibm,ibm.iam.user.inactive_disable,PARTIAL: ibm.iam.user.inactive_disable ||| IBM Cloud IAM supports local users; rule can verify inactivity setting but enterprise accounts often use federated i
CANADA_PBMM,AC-2(9),Account Management (9),ibm,ibm.iam.user.mfa_status,PARTIAL: ibm.iam.user.mfa_status ||| verifies MFA configuration for IAM users but does not cover all account lifecycle processes
CANADA_PBMM,AC-2(10),Account Management (10),oracle,oci.identity.auth_policy.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-2(10),Account Management (10),ibm,ibm.iam.account.password_policy.minimum_length,(refined)
CANADA_PBMM,AC-20(1),Use of External Systems (1),ibm,ibm.iam.policy.external_entities,(refined)
CANADA_PBMM,AC-20(1),Use of External Systems (1),ibm,ibm.iam.authorization_policy.external_principals,(refined)
CANADA_PBMM,AC-20(2),Use of External Systems (2),ibm,ibm.iam.policy.external_entities,(refined)
CANADA_PBMM,AC-20(2),Use of External Systems (2),ibm,ibm.iam.authorization_policy.external_principals,(refined)
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",ibm,ibm.activity_tracker.route.configured,PARTIAL: ibm.activity_tracker.route.configured ||| verifies log destination is configured but not the analysis/reporting process execution
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",k8s,k8s.audit.log.analysis_configured,PARTIAL: k8s.audit.log.analysis_configured ||| verifies audit log policy is configured but not the automated review and reporting process
CANADA_PBMM,AU-6(3),"Audit Record Review, Analysis, and Reporting (3)",gcp,gcp.logging.sink.audit_log_retention,(refined)
CANADA_PBMM,AU-6(3),"Audit Record Review, Analysis, and Reporting (3)",k8s,k8s.audit.log.analysis_configured,PARTIAL: k8s.audit.log.analysis_configured ||| verifies audit log configuration exists but not the active analysis and reporting process
CANADA_PBMM,AU-7(1),Audit Record Reduction and Report Generation (1),ibm,ibm.activity_tracker.route.configured,PARTIAL: ibm.activity_tracker.route.configured ||| verifies log routing to COS exists but not reduction/report generation
CANADA_PBMM,AU-9(4),Protection of Audit Information (4),gcp,gcp.logging.sink.destination_encryption,(refined)
CANADA_PBMM,AU-9(4),Protection of Audit Information (4),ibm,ibm.activity_tracker.route.encryption_enabled,PARTIAL: ibm.activity_tracker.route.encryption_enabled ||| verifies encryption-at-rest for audit log storage but not access control processes
CANADA_PBMM,CM-2(1),Baseline Configuration (1),aws,aws.ec2.instance.baseline_ami,(refined)
CANADA_PBMM,CM-2(1),Baseline Configuration (1),azure,azure.compute.virtual_machine.baseline_image,(refined)
CANADA_PBMM,CM-2(1),Baseline Configuration (1),gcp,gcp.compute.instance.baseline_image,(refined)
CANADA_PBMM,CM-2(1),Baseline Configuration (1),oracle,oci.compute.instance.baseline_image,(refined)
CANADA_PBMM,CM-2(1),Baseline Configuration (1),ibm,ibm.is.instance.baseline_image,PARTIAL: ibm.is.instance.baseline_image ||| verifies instance uses a catalog-approved image but not the full baseline configuration
CANADA_PBMM,CM-2(1),Baseline Configuration (1),alicloud,alicloud.ecs.instance.baseline_image,(refined)
CANADA_PBMM,CM-2(1),Baseline Configuration (1),k8s,k8s.container.image.baseline_repository,(refined)
CANADA_PBMM,CM-2(3),Baseline Configuration (3),ibm,"ibm.is.vpc.image.baseline ||| <verifies instance uses an approved base image, but IBM's image management is less standardized than other CSPs>",(refined)
CANADA_PBMM,CM-2(7),Baseline Configuration (7),aws,aws.ec2.image.baseline_approved,(refined)
CANADA_PBMM,CM-2(7),Baseline Configuration (7),azure,azure.compute.image.baseline_approved,(refined)
CANADA_PBMM,CM-2(7),Baseline Configuration (7),gcp,gcp.compute.image.baseline_approved,(refined)
CANADA_PBMM,CM-2(7),Baseline Configuration (7),oracle,oci.compute.image.baseline_approved,(refined)
