program_name,provider,service,short_description
gcp_securitycenter_security_command_center_risk_assessment_mechanisms,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_risk_assessment_plan_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_rule_based_detection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_secure_area_measures,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_security_inspections,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_unauthorized_component_detection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_user_action_protection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vigilance_ens,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vulnerabilities_assessed,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vulnerabilities_shared,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vulnerability_scans_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_config_connector_status_compliant,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_dlp_status_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_email_protection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_essential_contacts_configured,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_incident_response_training_annual_simulation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_information_assets_classification_criteria,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_posture_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_scc_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_supply_chain_risk_management,GCP,Security Center,GCP Security Center security compliance check
gcp_appengine_workspace_less_secure_app_access_disabled,GCP,App Engine,GCP App Engine security compliance check
gcp_appengine_workspace_marketplace_apps_access_restricted,GCP,App Engine,GCP App Engine security compliance check
gcp_identitytoolkit_certificate_authority_root_ca_disabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_email_unauthenticated_protection_enabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_gmail_user_offline_access_disabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_gmail_user_spoofing_protection_enabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_os_user_netrc_file_access_restricted,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_user_shell_timeout_limit,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_run_certificate_authority_service_root_ca_disabled,GCP,Cloud Run,GCP Cloud Run security compliance check
gcp_run_dms_private_service_no_public_access,GCP,Cloud Run,GCP Cloud Run security compliance check
gcp_run_workspace_service_access_restricted,GCP,Cloud Run,GCP Cloud Run security compliance check
gcp_datatransfer_workspace_session_control_configured,GCP,Data Transfer,GCP Data Transfer security compliance check
gcp_resourcemanager_search_resources_fine_grained_access_control_enabled,GCP,Resource Manager,GCP Resource Manager security compliance check
gcp_filestore_access_control_enforce_root_directory,GCP,Filestore,GCP Filestore security compliance check
gcp_filestore_drive_shared_content_external_distribution_restricted,GCP,Filestore,GCP Filestore security compliance check
gcp_filestore_drive_shared_file_access_restricted_to_members,GCP,Filestore,GCP Filestore security compliance check
gcp_filestore_drive_shared_settings_manager_access_restricted,GCP,Filestore,GCP Filestore security compliance check
gcp_datastream_dms_connection_profiles_non_public,GCP,Datastream,GCP Datastream security compliance check
gcp_datastream_dms_connections_ssl_configured,GCP,Datastream,GCP Datastream security compliance check
gcp_datastream_gmail_send_tls_connection_enabled,GCP,Datastream,GCP Datastream security compliance check
gcp_datastream_streaming_connection_idle_timeout_set,GCP,Datastream,GCP Datastream security compliance check
gcp_pubsub_logging_log_min_messages_set_to_error,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_audit_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_service_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_subscription_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_audit_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_delivery_status_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_logging_delivery_status_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_datastore_filestore_access_control_enforce_identity,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_filestore_access_control_enforce_user_identity,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_filestore_access_points_enforce_user_identity,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_firestore_datastore_tls_enabled,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_logging_firestore_datastore_audit_logs_enabled,GCP,Datastore,GCP Datastore security compliance check
gcp_apikey_ai_platform_endpoint_kms_key_configured,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_ai_platform_notebook_kms_key_configured,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_certificate_manager_rsa_key_minimum_length_2048_bits,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_cryptokeys_no_public_access,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_cryptokeys_restrict_public_access,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_cryptokeys_restrict_public_access,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_key_automatic_rotation_enabled,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_key_exchange_algorithm_strong,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_key_rotation_schedule_format,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_authorized_algorithms,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_blocked_actions_restricted,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_certificados_cualificados,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_certificate_management,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_confidentiality_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_cryptography_management,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_disallowed_actions_restricted,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encrypt_decrypt_ephi,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encrypt_ephi,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encryption_enabled,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encryption_enforced,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_fips_validated_cryptography,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_integrity_authenticity_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_intellectual_property_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_management_compliance,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_no_deletion_scheduled,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_no_scheduled_destruction,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_not_scheduled_for_deletion,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_not_scheduled_for_destruction,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_rotation_within_90_days,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_sensitive_data_encrypted,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_sensitive_information_encryption,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_signature_verification,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_use_authorized_algorithms,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_logging_log_sinks_encrypted_with_kms_key,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_secretmanager_secret_encryption_customer_managed_key,GCP,API Keys,GCP API Keys security compliance check
gcp_monitoring_cloud_armor_logging_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_cloud_armor_metrics_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_cloud_armor_security_metrics_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_configuration_management_continuous_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_continuous_monitoring_ens,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_continuous_monitoring_strategy_implementation,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_logging_login_attempts_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_cloud_armor_metrics_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_command_center_premises_unauthorized_access_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_command_center_vulnerability_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_dashboard_reviewed_regularly,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_posture_dashboard_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_supplier_practices_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_system_attack_detection,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_system_information_correlation,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_systems_anomalous_behaviour_detection,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_alert_config_government_backed_attacks,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_alerts_action_configured,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_alerts_compromise_indicators,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_alerts_metric_settings_compliance,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_gmail_alert_on_employee_spoofing,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_audit_config_changes_alerts_exist,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_metric_filter_alerts_project_ownership_changes,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_project_ownership_change_alert,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_project_ownership_metric_filter_alerts_exist,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_resource_metric_alert_exists,GCP,Alerting,GCP Alerting security compliance check
gcp_logging_access_transparency_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_access_usage_log_review_criteria,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_apigateway_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_apigateway_api_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
